rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
5366,13:21.90,,Anatoliy RYBAKOV,1985-02-27,RUS,2,"Olympic Stadium, Cheboksary (RUS)",2021-06-23,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.9,RUS,36.0,2021
5366,13:21.9h,,Julian GOATER,1953-01-12,GBR,2,Louvain-La-Neuve (BEL),1980-06-04,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.9,BEL,27.0,1980
5366,13:21.90,,Risto ULMALA,1963-05-07,FIN,5,Malmö (SWE),1991-08-05,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.9,SWE,28.0,1991
5366,13:21.90,,Peter LANGAT,1998-10-20,KEN,5f4,Nobeoka (JPN),2019-05-04,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.9,JPN,20.0,2019
5366,13:21.90,,Mathias NTAWULIKURA,1964-07-14,RWA,3,Paris-St-Denis (FRA),1992-06-04,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.9,FRA,27.0,1992
5366,13:21.90,,Sydney MAREE,1956-09-09,USA,5,"Letzigrund, Zürich (SUI)",1985-08-21,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.9,SUI,28.0,1985
5375,13:21.91,,Birhanu BALEW,1996-02-27,BRN,2h2,"Olympic Stadium, London (GBR)",2017-08-09,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.91,GBR,21.0,2017
5375,13:21.91,,Isiah Kiplangat KOECH,1993-12-19,KEN,1,Nairobi (KEN),2011-07-16,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.91,KEN,17.0,2011
5375,13:21.91,,Patrick Mutuku IVUTI,1978-07-30,KEN,12,"Stadio Olimpico, Roma (ITA)",2002-07-12,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.91,ITA,23.0,2002
505,13:21.91,,Isiah Kiplangat KOECH,1993-12-19,KEN,1,Nairobi (KEN),2011-07-16,1131.0,5000-metres,middlelong,male,u20,5000-metres,track,801.91,KEN,17.0,2011
506,13:21.92,,Markos GENETI,1984-06-07,ETH,12,Oslo (NOR),2003-06-27,1131.0,5000-metres,middlelong,male,u20,5000-metres,track,801.92,NOR,19.0,2003
5378,13:21.92,,Jack BUCKNER,1961-09-22,GBR,8,London (GBR),1992-07-10,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.92,GBR,30.0,1992
5378,13:21.92,,Charles HICKS,2001-07-25,GBR,8f1,"Stadion De Veen, Heusden-Zolder (BEL)",2024-06-15,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.92,BEL,22.0,2024
5378,13:21.92,,Thomas BOYDEN,,USA,2,"Dempsey Indoor, Seattle, WA (USA) (i)",2025-02-14,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.92,USA,,2025
5378,13:21.92,,Saïd BÉRIOUI,1975-01-03,MAR,14,"Stadio Olimpico, Roma (ITA)",1998-07-14,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.92,ITA,23.0,1998
5378,13:21.92,,Robin HENDRIX,1995-01-14,BEL,2f1,"VITA Atletiek, Ninove (BEL)",2021-07-17,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.92,BEL,26.0,2021
5378,13:21.92,,Markos GENETI,1984-06-07,ETH,12,Oslo (NOR),2003-06-27,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.92,NOR,19.0,2003
5384,13:21.93,,Youssef NACER,1990-02-15,MAR,9,Barcelona (ESP),2017-06-29,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.93,ESP,27.0,2017
5384,13:21.93,,Sean MCGORTY,1995-03-08,USA,10f1,Heusden-Zolder (BEL),2018-07-21,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.93,BEL,23.0,2018
5384,13:21.93,,John TREACY,1957-06-04,IRL,1,Dublin (IRL),1980-07-06,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.93,IRL,23.0,1980
5384,13:21.93,,Aniceto SIMOES,1945-09-08,POR,6h3,"Olympic Stadium, Montréal (CAN)",1976-07-28,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.93,CAN,30.0,1976
5384,13:21.93,,Agunafr BEKELE,1995-10-14,ETH,8f3,Nobeoka (JPN),2018-05-05,1131.0,5000-metres,middlelong,male,senior,5000-metres,track,801.93,JPN,22.0,2018
5389,13:21.94,,Yuta BANDO,1996-11-21,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",2022-10-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.94,JPN,25.0,2022
5390,13:21.95,,Enrique MOLINA,1968-02-25,ESP,14,Stockholm (SWE),1998-08-05,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.95,SWE,30.0,1998
5390,13:21.95,,Todd WILLIAMS,1969-03-07,USA,14,Stockholm (SWE),1996-07-08,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.95,SWE,27.0,1996
5390,13:21.95,,Saïd AOUITA,1959-11-02,MAR,1,La Coruña (ESP),1987-08-05,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.95,ESP,27.0,1987
5393,13:21.96,,Vincent RONO,1990-11-10,KEN,6,Nijmegen (NED),2010-05-26,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.96,NED,19.0,2010
5394,13:21.97,,Hassan MOURHIT,1982-01-02,MAR,9,Heusden-Zolder (BEL),2003-08-02,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.97,BEL,21.0,2003
5394,13:21.97,,Marc SCOTT,1993-12-21,GBR,2,"Boston, MA (USA) (i)",2019-02-08,1180.0,5000-metres,middlelong,male,senior,5000-metres,track,801.97,USA,25.0,2019
5394,13:21.97,,Domingos CASTRO,1963-11-22,POR,7,Gateshead (GBR),1995-07-02,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.97,GBR,31.0,1995
5397,13:21.98,,Wilson WAIGWA,1949-02-15,KEN,4,Rieti (ITA),1983-09-04,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.98,ITA,34.0,1983
5397,13:21.98,,Evans RUTTO,1978-04-08,KEN,1,Loughborough (GBR),2000-05-21,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.98,GBR,22.0,2000
5397,13:21.98,,Kibet KANDIE,1996-04-02,KEN,2f1,"Aoba Park Athletic Field, Chitose (JPN)",2021-07-17,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.98,JPN,25.0,2021
5397,13:21.98,,Thomas WESSINGHAGE,1952-02-22,FRG,8,"Letzigrund, Zürich (SUI)",1986-08-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.98,SUI,34.0,1986
5397,13:21.98,,Franco FAVA,1952-09-03,ITA,1,Turku (FIN),1977-07-05,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.98,FIN,24.0,1977
5402,13:21.99,,Ky ROBINSON,2002-02-27,AUS,11f2,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-01-26,1180.0,5000-metres,middlelong,male,senior,5000-metres,track,801.99,USA,21.0,2024
5402,13:21.99,,Davor Aaron BIENENFELD,1997-09-25,GER,1f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2022-02-27,1180.0,5000-metres,middlelong,male,senior,5000-metres,track,801.99,USA,24.0,2022
5402,13:21.99,,Luke KIPKOSGEI,1975-11-27,KEN,8,"Olympiastadion, Berlin (GER)",2004-09-12,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.99,GER,28.0,2004
5402,13:21.99,,Markos GENETI,1984-06-07,ETH,8,Montreuil-sous-Bois (FRA),2010-06-08,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.99,FRA,26.0,2010
5402,13:21.99,,Brian FAY,1998-11-09,IRL,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2023-04-14,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,801.99,USA,24.0,2023
5407,13:22.00,,Salvatore VINCENTI,1972-03-05,ITA,15,"Stadio Olimpico, Roma (ITA)",2000-06-30,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,ITA,28.0,2000
5407,13:22.00,,Salvatore ANTIBO,1962-02-07,ITA,1,"Poljud Stadion, Split (CRO)",1990-09-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,CRO,28.0,1990
5407,13:22.00,,Elroy GELANT,1986-08-25,RSA,7h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-17,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,BRA,30.0,2016
5407,13:22.00,,Jonathan Muia NDIKU,1991-09-18,KEN,3f3,"Yanmar Stadium Nagai, Osaka (JPN)",2021-09-26,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,JPN,30.0,2021
5407,13:22.00,,James WANGARI,1994-03-23,KEN,,Fukushima (JPN),2014-06-08,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,JPN,20.0,2014
5407,13:22.00,,Kaarlo MAANINKA,1953-12-25,FIN,3,"Lenin Stadium, Moskva (URS)",1980-08-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,URS,26.0,1980
5407,13:22.0h,,Emiel PUTTEMANS,1947-10-08,BEL,1,Namur (BEL),1976-05-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,BEL,28.0,1976
5407,13:22.00,,Marius BAKKEN,1978-03-27,NOR,8h2,"Olympiastadion, Helsinki (FIN)",2005-08-11,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,FIN,27.0,2005
5407,13:22.00,,Mohamed ABDILAAHI,1999-03-24,GER,4,"Heinz-Steyer-Stadion, Dresden (GER)",2024-08-30,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.0,GER,25.0,2024
507,13:22.01,,Cosmas Mwangi BOI,2003-03-12,KEN,1f8,"Municipal Stadium, Miyoshi (JPN)",2021-10-02,1130.0,5000-metres,middlelong,male,u20,5000-metres,track,802.01,JPN,18.0,2021
5416,13:22.01,,Cosmas Mwangi BOI,2003-03-12,KEN,1f8,"Municipal Stadium, Miyoshi (JPN)",2021-10-02,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.01,JPN,18.0,2021
5416,13:22.01,,Shunsuke YOSHII,2003-04-08,JPN,1,"Denka Big Swan Stadium, Niigata (JPN)",2023-09-30,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.01,JPN,20.0,2023
5416,13:22.01,,Hideto KOSODE,1998-05-05,JPN,7,"Denka Big Swan Stadium, Niigata (JPN)",2024-06-28,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.01,JPN,26.0,2024
5416,13:22.01,,Bernard KIMANI,1993-09-30,KEN,4f3,Nobeoka (JPN),2015-05-09,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.01,JPN,21.0,2015
5420,13:22.02,,Peter Nderitu MURIUKI,,KEN,15,Heusden-Zolder (BEL),2006-07-22,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.02,BEL,,2006
5420,13:22.02,,Samuel KIBATHI,2005-02-23,KEN,1f2,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",2025-06-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.02,JPN,20.0,2025
5422,13:22.03,,Razini LEMETEKI,1998-12-21,KEN,2f27,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",2022-11-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.03,JPN,23.0,2022
5422,13:22.03,,Paul ARPIN,1960-02-20,FRA,2,Paris-St-Denis (FRA),1988-06-07,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.03,FRA,28.0,1988
5422,13:22.03,,Ishmael Rokitto KIPKURUI,2005-02-10,KEN,13f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2025-02-01,1180.0,5000-metres,middlelong,male,senior,5000-metres,track,802.03,USA,19.0,2025
5425,13:22.04,,Alfred NGENO,1997-05-02,KEN,2,Bottrop (GER),2015-06-21,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.04,GER,18.0,2015
508,13:22.04,,Alfred NGENO,1997-05-02,KEN,2,Bottrop (GER),2015-06-21,1130.0,5000-metres,middlelong,male,u20,5000-metres,track,802.04,GER,18.0,2015
5425,13:22.04,,Leonard KORIR,1986-12-10,USA,19,"Hayward Field, Eugene, OR (USA)",2017-05-27,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.04,USA,30.0,2017
5427,13:22.05,,Charles HICKS,2001-07-25,GBR,1,"Gately Indoor TF Center, Chicago, IL (USA) (i)",2023-02-10,1180.0,5000-metres,middlelong,male,senior,5000-metres,track,802.05,USA,21.0,2023
5428,13:22.06,,Dennis MUTUKU,2005-09-30,KEN,3f1,"Egao Kenko Stadium, Kumamoto (JPN)",2025-04-12,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.06,JPN,19.0,2025
5428,13:22.06,,Peter KAMAIS,1976-11-07,KEN,10,Huelva (ESP),2008-06-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.06,ESP,31.0,2008
5428,13:22.06,,Rocky HANSEN,2004-09-05,USA,1f10,"Paul Derr TF Facility, Raleigh, NC (USA)",2025-03-27,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.06,USA,20.0,2025
5431,13:22.07,,Jesús ESPAÑA,1978-08-21,ESP,10,"Olympiastadion, Berlin (GER)",2009-08-23,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.07,GER,31.0,2009
5431,13:22.07,,John NGUGI,1962-05-10,KEN,1,Lagos (NGR),1989-08-08,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.07,NGR,27.0,1989
5431,13:22.07,,Khalid SKAH,1967-01-29,MAR,3f1,Bruxelles (BEL),1991-09-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.07,BEL,24.0,1991
5431,13:22.07,,Alistair Ian CRAGG,1980-06-13,RSA,4,"Walnut, CA (USA)",2002-04-19,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.07,USA,21.0,2002
5431,13:22.07,,Julius KORIR,1963-12-05,KEN,2f1,Bruxelles (BEL),1991-09-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.07,BEL,27.0,1991
5431,13:22.07,,Simon MAINA MUNYI,1978-03-18,KEN,3,Shizuoka (JPN),2000-05-03,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.07,JPN,22.0,2000
5431,13:22.07,,Marius BAKKEN,1978-03-27,NOR,9,"Commonwealth Stadium, Edmonton (CAN)",2001-08-10,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.07,CAN,23.0,2001
5438,13:22.08,,Hiran NGATIA,,KEN,1f7,Nagoya (JPN),2014-05-30,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.08,JPN,,2014
5438,13:22.08,,Jason BUNSTON,1972-05-12,CAN,3,Hechtel (BEL),1996-07-06,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.08,BEL,24.0,1996
5438,13:22.08,,Eric SPEAKMAN,1990-08-29,NZL,3f1,"Irvine, CA (USA)",2021-05-15,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.08,USA,30.0,2021
5438,13:22.08,,Salah HISSOU,1972-01-16,MAR,1,Evry-Bondoufle (FRA),1994-07-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.08,FRA,22.0,1994
5438,13:22.08,,Nathaniel MUIR,1958-03-12,GBR,5,Oslo (NOR),1985-06-27,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.08,NOR,27.0,1985
5443,13:22.09,,Brian BARRAZA,1995-05-16,USA,1f2,"Jack Kemp Stadium - Occidental College, Los Angeles, CA (USA)",2025-05-24,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.09,USA,30.0,2025
5443,13:22.09,,Herbert STEPHAN,1959-10-06,FRG,3,Koblenz (GER),1987-08-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.09,GER,27.0,1987
5445,13:22.10,,Mogeni Benuel MAGOMA,2001-03-11,KEN,2f3,"Nishishina Athletic Stadium, Nobeoka (JPN)",2024-05-04,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,JPN,23.0,2024
509,13:22.10,,Gebregziabher GEBREMARIAM,1984-10-12,ETH,3,Osaka (JPN),2002-05-11,1130.0,5000-metres,middlelong,male,u20,5000-metres,track,802.1,JPN,17.0,2002
5445,13:22.10,,Luke KIPKOSGEI,1975-11-27,KEN,1,Linz (AUT),1996-08-21,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,AUT,20.0,1996
5445,13:22.1h,,Stephen AUSTIN,1951-02-14,AUS,7,Oslo (NOR),1980-07-15,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,NOR,29.0,1980
5445,13:22.10,,Toshinari TAKAOKA,1970-09-24,JPN,2,Cork City (IRL),1998-06-27,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,IRL,27.0,1998
5445,13:22.1h,,Henry RONO,1952-02-12,KEN,1,Rieti (ITA),1977-08-28,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,ITA,25.0,1977
5445,13:22.1h,,Dan GLANS,1947-05-02,SWE,2,Göteborg (SWE),1979-08-07,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,SWE,32.0,1979
5445,13:22.10,,Gebregziabher GEBREMARIAM,1984-10-12,ETH,3,Osaka (JPN),2002-05-11,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,JPN,17.0,2002
5445,13:22.10,,Patrick DEVER,1996-09-05,GBR,7,"Alexander Stadium, Birmingham (GBR)",2022-08-06,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,GBR,25.0,2022
5445,13:22.10,,Cornelius KANGOGO,1993-12-15,KEN,10,Montreuil-sous-Bois (FRA),2017-06-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.1,FRA,23.0,2017
5454,13:22.11,,Ignacio FRAGOSO,1968-02-06,MEX,2,"Walnut, CA (USA)",1992-04-17,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,USA,24.0,1992
5454,13:22.11,,John TREACY,1957-06-04,IRL,9,"Letzigrund, Zürich (SUI)",1986-08-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,SUI,29.0,1986
5454,13:22.11,,Hayle IBRAHIMOV,1990-01-18,AZE,2f1,Ninove (BEL),2015-08-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,BEL,25.0,2015
5454,13:22.11,,Nick WILLIS,1983-04-25,NZL,1,Auckland (NZL),2015-02-26,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,NZL,31.0,2015
5454,13:22.11,,Alejandro GOMEZ,1967-04-11,ESP,4,Hechtel (BEL),1996-07-06,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,BEL,29.0,1996
5454,13:22.11,,Marilson GOMES DOS SANTOS,1977-08-06,BRA,3,Kassel (GER),2007-06-06,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,GER,29.0,2007
5454,13:22.11,,Hassan MEAD,1989-08-28,USA,8h2,"Khalifa International Stadium, Doha (QAT)",2019-09-27,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,QAT,30.0,2019
5454,13:22.11,,Jon BROWN,1971-02-27,CAN,8,Nürnberg (GER),1996-06-07,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.11,GER,25.0,1996
5462,13:22.12,,Abdessamad OUKHELFEN,1998-12-18,ESP,3,Castellón (ESP),2022-06-16,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.12,ESP,23.0,2022
5462,13:22.12,,Mohamed KEDIR,1954-09-18,ETH,1,Berlin (GER),1983-06-08,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.12,GER,28.0,1983
5462,13:22.12,,Boaz CHEBOIYWO,1978-08-02,KEN,2,"Walnut, CA (USA)",2005-04-15,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.12,USA,26.0,2005
5462,13:22.12,,Paul TERGAT,1969-06-17,KEN,1f,Sevilla (ESP),1995-06-03,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.12,ESP,25.0,1995
5462,13:22.12,,Mathew KIPTANUI,1994-10-22,KEN,10,Barcelona (ESP),2017-06-29,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.12,ESP,22.0,2017
5462,13:22.12,,Athanas KIOKO,1995-02-26,KEN,10f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2023-01-27,1179.0,5000-metres,middlelong,male,senior,5000-metres,track,802.12,USA,27.0,2023
5462,13:22.12,,Satoshi IRIFUNE,1975-12-14,JPN,11,Heusden-Zolder (BEL),2001-07-14,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.12,BEL,25.0,2001
5469,13:22.13,,Julio REY,1972-01-13,ESP,8,Hechtel (BEL),1998-08-01,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.13,BEL,26.0,1998
5469,13:22.13,,Francis KIPROP,1984-12-25,KEN,15,"Stadio Olimpico, Roma (ITA)",2003-07-11,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.13,ITA,18.0,2003
5469,13:22.13,,António LEITÃO,1960-07-22,POR,1,Lisboa (POR),1985-07-28,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.13,POR,25.0,1985
5469,13:22.13,,Hyuga ENDO,1998-08-05,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-09,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.13,JPN,23.0,2022
510,13:22.13,,Joel MWAURA,1999-01-20,KEN,9f3,Nobeoka (JPN),2018-05-05,1130.0,5000-metres,middlelong,male,u20,5000-metres,track,802.13,JPN,19.0,2018
510,13:22.13,,Francis KIPROP,1984-12-25,KEN,15,"Stadio Olimpico, Roma (ITA)",2003-07-11,1130.0,5000-metres,middlelong,male,u20,5000-metres,track,802.13,ITA,18.0,2003
5469,13:22.13,,Joel MWAURA,1999-01-20,KEN,9f3,Nobeoka (JPN),2018-05-05,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.13,JPN,19.0,2018
5469,13:22.13,,Leul GEBRESILASE,1992-09-20,ETH,2,Brazzaville (CGO),2015-09-17,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.13,CGO,23.0,2015
5469,13:22.13,,Kiprono SITONIK,2001-11-10,KEN,4f3,"Yanmar Stadium Nagai, Osaka (JPN)",2021-09-26,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.13,JPN,19.0,2021
5476,13:22.14,,Shadrack KIPTOO,2003-12-31,KEN,3,"Dempsey Indoor, Seattle, WA (USA) (i)",2025-02-14,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.14,USA,21.0,2025
5477,13:22.15,,Mushir Salim JAWHER,1978-06-13,BRN,16,Heusden-Zolder (BEL),2006-07-22,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.15,BEL,28.0,2006
5477,13:22.15,,Narve Gilje NORDÅS,1998-09-30,NOR,7,"Parc des Sports C. Ehrmann, Nice (FRA)",2021-06-12,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.15,FRA,22.0,2021
5477,13:22.15,,Girma TOLA,1974-10-19,ETH,12,Zürich (SUI),1998-08-12,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.15,SUI,23.0,1998
5477,13:22.15,,William MUTWOL,1967-10-10,KEN,3,København (DEN),1992-08-25,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.15,DEN,24.0,1992
5477,13:22.15,,Samuel PRAKEL,1994-10-29,USA,12f2,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-01-26,1179.0,5000-metres,middlelong,male,senior,5000-metres,track,802.15,USA,29.0,2024
5477,13:22.15,,Marc SCOTT,1993-12-21,GBR,2f2,"Griswold Stadium, Portland, OR (USA)",2022-06-11,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.15,USA,28.0,2022
5477,13:22.15,,Bernard KIMANI,1993-09-30,KEN,3f4,Nobeoka (JPN),2013-05-11,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.15,JPN,19.0,2013
5484,13:22.16,,Hailu MEKONNEN,1980-04-04,ETH,5,Villeneuve d'Ascq (FRA),1999-06-13,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.16,FRA,19.0,1999
5484,13:22.16,,Jonas CHERUIYOT,1984-01-11,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",2006-08-25,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.16,BEL,22.0,2006
512,13:22.16,,Hailu MEKONNEN,1980-04-04,ETH,5,Villeneuve d'Ascq (FRA),1999-06-13,1130.0,5000-metres,middlelong,male,u20,5000-metres,track,802.16,FRA,19.0,1999
5484,13:22.16,,Oliver HOARE,1997-01-29,AUS,7,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2021-03-06,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.16,USA,24.0,2021
5487,13:22.17,,Geoff SMITH,1953-10-24,GBR,3,"New York, NY (USA) (i)",1982-02-12,1179.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,USA,28.0,1982
513,13:22.17,,Gebo BURKA,1987-08-28,ETH,4,Ostrava (CZE),2005-06-09,1130.0,5000-metres,middlelong,male,u20,5000-metres,track,802.17,CZE,17.0,2005
5487,13:22.17,,Bob KENNEDY,1970-08-18,USA,7,Oslo (NOR),1991-07-06,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,NOR,20.0,1991
5487,13:22.17,,Jerry MOTSAU,1990-03-12,RSA,10f1,"Putbosstadion, Oordegem (BEL)",2023-05-27,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,BEL,33.0,2023
5487,13:22.17,,Brahim BOUTAYEB,1967-08-15,MAR,3,"Letzigrund, Zürich (SUI)",1991-08-07,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,SUI,23.0,1991
5487,13:22.17,,Assefa MEZGEBU,1978-06-19,ETH,15,"Stadio Olimpico, Roma (ITA)",1999-07-07,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,ITA,21.0,1999
5487,13:22.17,,Ayumu KOBAYASHI,1998-08-15,JPN,8,"Denka Big Swan Stadium, Niigata (JPN)",2024-06-28,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,JPN,25.0,2024
5487,13:22.17,,Zersenay TADESE,1982-01-01,ERI,7h2,"Olympic Stadium, Athina (GRE)",2004-08-25,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,GRE,22.0,2004
5487,13:22.17,,Gebo BURKA,1987-08-28,ETH,4,Ostrava (CZE),2005-06-09,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.17,CZE,17.0,2005
5495,13:22.18,,Henry RONO,1952-02-12,KEN,5f2,Zürich (SUI),1977-08-24,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.18,SUI,25.0,1977
5495,13:22.18,,Evan JAGER,1989-03-08,USA,3,"Eugene, OR (USA)",2009-06-26,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.18,USA,20.0,2009
5495,13:22.18,,Soufiane BOUCHIKHI,1990-03-22,BEL,14f1,Heusden-Zolder (BEL),2017-07-22,1130.0,5000-metres,middlelong,male,senior,5000-metres,track,802.18,BEL,27.0,2017
