rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
293,3:00.04,,United States Blue,,USA,2,"Philadelphia, PA (USA)",2007-04-28,1197,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.04,USA,,2007
297,3:00.05,,Poland,,POL,3,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-02,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.05,JPN,,2007
297,3:00.05,,France,,FRA,2h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.05,HUN,,2023
297,3:00.05,,Jamaica,,JAM,1h2,Winnipeg (CAN),1999-07-28,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.05,CAN,,1999
300,3:00.07,,United States,,USA,1,San José (CRC),2015-08-09,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.07,CRC,,2015
300,3:00.07,,Hurdle Mechanic,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.07,USA,,2022
300,3:00.07,,Houston,,USA,3,"Austin, TX (USA)",2019-06-07,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.07,USA,,2019
300,3:00.07,,German Democratic Republic,,GDR,1,Erfurt (GER),1984-06-01,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.07,GER,,1984
304,3:00.08,,Zambia,,ZAM,5h1,"Stade de France, Paris (FRA)",2024-08-09,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.08,FRA,,2024
305,3:00.09,,Jamaica,,JAM,3h2,"National Stadium, Beijing (CHN)",2008-08-22,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.09,CHN,,2008
305,3:00.09,,France,,FRA,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.09,GER,,1993
305,3:00.09,,United States Red,,USA,1,"Philadelphia, PA (USA)",2006-04-29,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.09,USA,,2006
305,3:00.09,,Belgium,,BEL,12,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.09,BAH,,2024
309,3:00.10,,Europe,,INT,2,"Le Grand Stade, Marrakech (MAR)",2014-09-14,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.1,MAR,,2014
309,3:00.10,,Jamaica,,JAM,3,"National Stadium, Tokyo (JPN)",1991-09-01,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.1,JPN,,1991
309,3:00.10,,Jamaica,,JAM,3,"DS, Daegu (KOR)",2011-09-02,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.1,KOR,,2011
309,3:00.10,,Great Britain & NI,,GBR,4h2,"Olympic Stadium, London (GBR)",2017-08-12,1196,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.1,GBR,,2017
313,3:00.11,,United States,,USA,1,"Olympic Stadium, Athina (GRE)",2006-09-17,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.11,GRE,,2006
314,3:00.13,,United States Blue,,USA,2,"Philadelphia, PA (USA)",2006-04-29,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.13,USA,,2006
315,3:00.14,,Americas,,INT,2,"Olympic Stadium, Athina (GRE)",2006-09-17,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.14,GRE,,2006
315,3:00.14,,Iowa,,INT,4,"Austin, TX (USA)",2019-06-07,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.14,USA,,2019
315,3:00.14,,Botswana,,BOT,6,"Hayward Field, Eugene, OR (USA)",2022-07-24,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.14,USA,,2022
315,3:00.14,,Italy,,ITA,3h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.14,HUN,,2023
319,3:00.15,,United States Red,,USA,1f2,"Philadelphia, PA (USA)",2012-04-28,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.15,USA,,2012
319,3:00.15,,Dominican Republic,,DOM,6h2,"National Stadium, Beijing (CHN)",2015-08-29,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.15,CHN,,2015
319,3:00.15,,Qatar,,QAT,2h1,"National Stadium, Tokyo (JPN)",2025-09-20,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.15,JPN,,2025
322,3:00.16,,Cuba,,CUB,3h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.16,BRA,,2016
322,3:00.16,,Soviet Union,,URS,1,Moskva (URS),1984-08-18,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.16,URS,,1984
324,3:00.17,,Federal Republic of Germany,,FRG,2,"Neckarstadion, Stuttgart (GER)",1986-08-31,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.17,GER,,1986
324,3:00.17,,Germany,,GER,3h1,"National Stadium, Tokyo (JPN)",1991-08-31,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.17,JPN,,1991
324,3:00.17,,Alabama,,USA,3,"Hayward Field, Eugene, OR (USA)",2022-06-10,1195,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.17,USA,,2022
327,3:00.19,,Butch Reynolds All-Stars,,USA,1,"New York, NY (USA)",1989-07-22,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.19,USA,,1989
327,3:00.19,,United States,,USA,1sf1,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-11,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.19,USA,,1984
327,3:00.19,,Great Britain & NI,,GBR,1sf1,"Olympic Stadium, Athina (GRE)",1997-08-09,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.19,GRE,,1997
330,3:00.20,,South Africa,,RSA,3,"La Cartuja, Sevilla (ESP)",1999-08-29,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.2,ESP,,1999
331,3:00.21,,United States,,USA,3,"CIBC, Toronto (CAN)",2015-07-25,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.21,CAN,,2015
331,3:00.21,,Kenya,,KEN,3h3,"National Stadium, Tokyo (JPN)",1991-08-31,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.21,JPN,,1991
333,3:00.22,,Baylor,,USA,1,"Des Moines, IA (USA)",2008-06-14,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.22,USA,,2008
333,3:00.22,,Africa,,INT,3,"Olympic Stadium, Montréal (CAN)",1979-08-26,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.22,CAN,,1979
335,3:00.23,,North Carolina A&T,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.23,USA,,2021
335,3:00.23,,Netherlands,,NED,3h1,"National Stadium, Tokyo (JPN)",2025-09-20,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.23,JPN,,2025
335,3:00.23,,Jamaica,,JAM,4f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.23,BAH,,2015
335,3:00.23,,Netherlands,,NED,4h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1194,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.23,HUN,,2023
339,3:00.24,,Belgium,,BEL,5,"National Stadium, Beijing (CHN)",2015-08-30,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.24,CHN,,2015
340,3:00.25,,India,,IND,4h2,"National Stadium, Tokyo (JPN)",2021-08-06,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.25,JPN,,2021
340,3:00.25,,Germany,,GER,3sf1,"Ullevi Stadium, Göteborg (SWE)",1995-08-12,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.25,SWE,,1995
342,3:00.26,,Poland,,POL,3,"Olympic Stadium, Athina (GRE)",1997-08-10,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.26,GRE,,1997
342,3:00.26,,South Africa,,RSA,4,"Olympic Stadium, Athina (GRE)",1997-08-10,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.26,GRE,,1997
342,3:00.26,,Italy,,ITA,3h2,"Stade de France, Paris (FRA)",2024-08-09,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.26,FRA,,2024
345,3:00.29,,Bahamas,,BAH,2,"Philadelphia, PA (USA)",2009-04-25,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.29,USA,,2009
345,3:00.29,,Germany,,GER,6h1,"Stade de France, Paris (FRA)",2024-08-09,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.29,FRA,,2024
345,3:00.29,,Qatar,,QAT,32,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1193,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.29,CHN,,2025
348,3:00.30,,France,,FRA,14,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.3,CHN,,2025
348,3:00.30,,Bahamas,,BAH,1h3,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.3,BAH,,2014
348,3:00.30,,Jamaica,,JAM,2,"Olympic Stadium, Seoul (KOR)",1988-10-01,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.3,KOR,,1988
351,3:00.31,,Florida,,USA,1f1,"Gainesville, FL (USA)",2010-04-03,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.31,USA,,2010
351,3:00.31,,Texas,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.31,USA,,2022
353,3:00.32,,Poland,,POL,6,"National Stadium, Beijing (CHN)",2008-08-23,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.32,CHN,,2008
353,3:00.32,,Yugoslavia,,YUG,4,"National Stadium, Tokyo (JPN)",1991-09-01,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.32,JPN,,1991
353,3:00.32,,Great Britain & NI,,GBR,4f1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.32,BAH,,2014
356,3:00.33,,United States U20,,USA,1,Trujillo (PER),2017-07-23,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.33,PER,,2017
356,3:00.33,,Belgium,,BEL,5h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.33,HUN,,2023
2,3:00.33,,United States U20,,USA,1,Trujillo (PER),2017-07-23,1192,4x400-metres-relay,relays,male,u20,4x400-metres-relay,track,180.33,PER,,2017
358,3:00.34,,Bahamas,,BAH,4,"CIBC, Toronto (CAN)",2015-07-25,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.34,CAN,,2015
358,3:00.34,,Kenya,,KEN,5,"National Stadium, Tokyo (JPN)",1991-09-01,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.34,JPN,,1991
358,3:00.34,,Kenya,,KEN,1,Brazzaville (CGO),2015-09-17,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.34,CGO,,2015
361,3:00.36,,Great Britain & NI,,GBR,2,"Olympiastadion, Berlin (GER)",2018-08-11,1192,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.36,GER,,2018
362,3:00.37,,Bahamas,,BAH,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.37,JPN,,2007
363,3:00.38,,Texas A&M,,INT,4f2,"Percy Beard Track, Gainesville, FL (USA)",2024-05-11,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.38,USA,,2024
363,3:00.38,,Trinidad and Tobago,,TTO,1h1,"Olympic Stadium, London (GBR)",2012-08-09,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.38,GBR,,2012
363,3:00.38,,Poland,,POL,3h1,"Olympiastadion, Helsinki (FIN)",2005-08-13,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.38,FIN,,2005
363,3:00.38,,Great Britain & NI,,GBR,2h1,"Olympic Stadium, London (GBR)",2012-08-09,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.38,GBR,,2012
363,3:00.38,,Great Britain & NI,,GBR,4h1,"DS, Daegu (KOR)",2011-09-01,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.38,KOR,,2011
363,3:00.38,,Louisiana State,,INT,1f2,"Baton Rouge, LA (USA)",2016-04-23,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.38,USA,,2016
369,3:00.39,,Nigeria,,NGR,4h2,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.39,ESP,,1992
369,3:00.39,,Japan,,JPN,5h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.39,HUN,,2023
371,3:00.40,,United States,,USA,1,Fukuoka (JPN),1995-09-03,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.4,JPN,,1995
371,3:00.40,,England,,GBR,1,Manchester (GBR),2002-07-31,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.4,GBR,,2002
371,3:00.40,,Netherlands,,NED,6,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-27,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.4,HUN,,2023
374,3:00.41,,Wales,,GBR,2,Manchester (GBR),2002-07-31,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.41,GBR,,2002
374,3:00.41,,Belgium,,BEL,4,"DS, Daegu (KOR)",2011-09-02,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.41,KOR,,2011
374,3:00.41,,Jamaica,,JAM,1h1,"Luzhniki Stadion, Moskva (RUS)",2013-08-15,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.41,RUS,,2013
377,3:00.42,,Florida,,USA,2,"Eugene, OR (USA)",2014-06-14,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.42,USA,,2014
377,3:00.42,,South Florida,,INT,1,"Hayward Field, Eugene, OR (USA)",2025-06-13,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.42,USA,,2025
377,3:00.42,,Alabama,,USA,2sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1191,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.42,USA,,2022
380,3:00.43,,Cuba,,CUB,1,Barquisimeto (VEN),2012-06-10,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.43,VEN,,2012
380,3:00.43,,Brazil,,BRA,4h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.43,BRA,,2016
382,3:00.44,,Russia,,RUS,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.44,GER,,1993
382,3:00.44,,Jamaica,,JAM,3,"Philadelphia, PA (USA)",2007-04-28,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.44,USA,,2007
382,3:00.44,,Dominican Republic,,DOM,2,Guadalajara (MEX),2011-10-28,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.44,MEX,,2011
385,3:00.45,,Trinidad and Tobago,,TTO,1,Port-of-Spain (TTO),2012-06-24,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.45,TTO,,2012
385,3:00.45,,Texas A&M,,INT,1f2,"Austin, TX (USA)",2011-04-09,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.45,USA,,2011
387,3:00.46,,England,,GBR,1,"Hampden Park, Glasgow (GBR)",2014-08-02,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.46,GBR,,2014
387,3:00.46,,Great Britain & NI,,GBR,2,"Olympiastadion, München (GER)",1972-09-10,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.46,GER,,1972
387,3:00.46,,Cuba,,CUB,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.46,GER,,1993
390,3:00.47,,Soviet Union,,URS,3,"Neckarstadion, Stuttgart (GER)",1986-08-31,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.47,GER,,1986
390,3:00.47,,France,,FRA,1f1,"Olympic Stadium, Cheboksary (RUS)",2015-06-21,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.47,RUS,,2015
390,3:00.47,,Bahamas,,BAH,2,Nassau (BAH),2001-06-09,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.47,BAH,,2001
393,3:00.48,,Trinidad and Tobago,,TTO,2h2,"Luzhniki Stadion, Moskva (RUS)",2013-08-15,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.48,RUS,,2013
393,3:00.48,,Nike - Mazda,,USA,1,"Walnut, CA (USA)",1992-04-18,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.48,USA,,1992
393,3:00.48,,United States,,USA,1h2,"Olympiastadion, Helsinki (FIN)",2005-08-13,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.48,FIN,,2005
393,3:00.48,,Louisiana State,,INT,1,"Tuscaloosa, AL (USA)",2016-05-14,1190,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.48,USA,,2016
397,3:00.50,,Great Britain & NI,,GBR,2h1,"Luzhniki Stadion, Moskva (RUS)",2013-08-15,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.5,RUS,,2013
397,3:00.50,,Poland,,POL,7,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-20,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.5,BRA,,2016
399,3:00.51,,Great Britain & NI,,GBR,1,"Stadio Luigi Ridolfi, Firenze (ITA)",2005-06-19,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.51,ITA,,2005
399,3:00.51,,Federal Republic of Germany,,FRG,1,"Olympic Stadium, Athina (GRE)",1982-09-11,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.51,GRE,,1982
399,3:00.51,,Bahamas,,BAH,2,"Hampden Park, Glasgow (GBR)",2014-08-02,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.51,GBR,,2014
402,3:00.53,,Bahamas,,BAH,3,"Stade de France, Paris-St-Denis (FRA)",2003-08-31,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.53,FRA,,2003
402,3:00.53,,Bahamas,,BAH,2,San José (CRC),2015-08-09,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.53,CRC,,2015
402,3:00.53,,Great Britain & NI,,GBR,2,"Olympiastadion, Berlin (GER)",2009-08-23,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.53,GER,,2009
405,3:00.54,,Great Britain & NI,,GBR,2f1,"Olympic Stadium, Cheboksary (RUS)",2015-06-21,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.54,RUS,,2015
405,3:00.54,,Spain,,ESP,4,"Olympiastadion, München (GER)",2022-08-20,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.54,GER,,2022
407,3:00.55,,Cuba,,CUB,3h1,"Olympic Stadium, London (GBR)",2012-08-09,1189,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.55,GBR,,2012
408,3:00.56,,World All-Stars,,INT,3,"Philadelphia, PA (USA)",2006-04-29,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.56,USA,,2006
408,3:00.56,,Federal Republic of Germany,,FRG,3,"Olympic Stadium, Seoul (KOR)",1988-10-01,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.56,KOR,,1988
408,3:00.56,,Qatar,,QAT,1,Jakarta (INA),2018-08-30,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.56,INA,,2018
408,3:00.56,,Louisiana State,,INT,3,"Eugene, OR (USA)",2018-06-08,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.56,USA,,2018
408,3:00.56,,United States,,USA,1h2,"Olympic Stadium, Atlanta, GA (USA)",1996-08-02,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.56,USA,,1996
408,3:00.56,,Bahamas,,BAH,2f2,"Philadelphia, PA (USA)",2012-04-28,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.56,USA,,2012
414,3:00.57,,Federal Republic of Germany,,FRG,3,"Estadio Olímpico, Ciudad de México (MEX)",1968-10-20,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.57,MEX,,1968
414,3:00.57,,Arizona State,,INT,2,"Sacramento, CA (USA)",2005-06-11,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.57,USA,,2005
414,3:00.57,,Great Britain & NI,,GBR,1,"Parc des Sports, Annecy (FRA)",2002-06-23,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.57,FRA,,2002
417,3:00.58,,India,,IND,4h2,"Stade de France, Paris (FRA)",2024-08-09,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.58,FRA,,2024
417,3:00.58,,Poland,,POL,4,"Estadio Olímpico, Ciudad de México (MEX)",1968-10-20,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.58,MEX,,1968
417,3:00.58,,South Africa,,RSA,3sf2,"Olympic Stadium, Athina (GRE)",1997-08-09,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.58,GRE,,1997
417,3:00.58,,Baylor,,INT,3sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.58,USA,,2023
417,3:00.58,,United States Blue,,USA,3,"Philadelphia, PA (USA)",2009-04-25,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.58,USA,,2009
417,3:00.58,,Poland,,POL,5,"Olympiastadion, Helsinki (FIN)",2005-08-14,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.58,FIN,,2005
417,3:00.58,,United States,,USA,1,München (GER),2004-08-08,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.58,GER,,2004
424,3:00.59,,France,,FRA,4,"La Cartuja, Sevilla (ESP)",1999-08-29,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.59,ESP,,1999
424,3:00.59,,United States,,USA,1,Brisbane (AUS),2000-09-10,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.59,AUS,,2000
426,3:00.60,,United States,,USA,1,Toronto (CAN),2018-08-12,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.6,CAN,,2018
426,3:00.60,,Australia,,AUS,2,"Olympic Stadium, Athina (GRE)",2004-08-28,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.6,GRE,,2004
426,3:00.60,,German Democratic Republic,,GDR,1sf2,"Olympic Stadium, Seoul (KOR)",1988-09-30,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.6,KOR,,1988
426,3:00.60,,United States Blue,,USA,1,"Philadelphia, PA (USA)",2010-04-24,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.6,USA,,2010
430,3:00.61,,Great Britain & NI,,GBR,1,"Stade Charléty, Paris (FRA)",1999-06-20,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.61,FRA,,1999
430,3:00.61,,Cuba,,CUB,5f1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.61,BAH,,2014
430,3:00.61,,Baylor,,INT,4,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.61,USA,,2023
433,3:00.62,,Texas A&M,,INT,1,"Des Moines, IA (USA)",2011-06-11,1188,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.62,USA,,2011
434,3:00.63,,United States,,USA,1,Cali (COL),1971-08-05,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.63,COL,,1971
434,3:00.63,,Alabama,,INT,1h2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2024-05-24,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.63,USA,,2024
436,3:00.64,,Bahamas,,BAH,4,"Philadelphia, PA (USA)",2007-04-28,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.64,USA,,2007
436,3:00.64,,USC,,USA,2,"Des Moines, IA (USA)",2012-06-09,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.64,USA,,2012
436,3:00.64,,France,,FRA,3sf1,"Olympic Stadium, Sydney (AUS)",2000-09-29,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.64,AUS,,2000
436,3:00.64,,Federal Republic of Germany,,FRG,2,"Poljud Stadion, Split (CRO)",1990-09-01,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.64,CRO,,1990
436,3:00.64,,Senegal,,SEN,4,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.64,USA,,1996
441,3:00.65,,France,,FRA,6,"National Stadium, Beijing (CHN)",2015-08-30,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.65,CHN,,2015
441,3:00.65,,Great Britain & NI,,GBR,1h1,"Letzigrund, Zürich (SUI)",2014-08-16,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.65,SUI,,2014
441,3:00.65,,Americas,,INT,1,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.65,ESP,,1989
441,3:00.65,,Sprint Capital,,INT,1,"Atlanta, GA (USA)",2000-05-20,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.65,USA,,2000
441,3:00.65,,France,,FRA,3,"Olympiastadion, München (GER)",1972-09-10,1187,4x400-metres-relay,relays,male,senior,4x400-metres-relay,track,180.65,GER,,1972
