rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
598,42.68,,Ohio State,,INT,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1191,4x100-metres-relay,relays,female,senior
608,42.69,,France,,FRA,3,"Olympic Stadium, Athina (GRE)",11 SEP 1982,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Federal Republic of Germany,,FRG,2sf2,"Olympic Stadium, Seoul (KOR)",01 OCT 1988,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Russia,,RUS,4sf2,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Bahamas,,BAH,4,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Texas A&M,,INT,2,"Philadelphia, PA (USA)",25 APR 2008,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Germany,,GER,3h2,"Olympic Stadium, London (GBR)",09 AUG 2012,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",26 JUL 2013,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Netherlands,,NED,2,"Olympic Stadium, London (GBR)",24 JUL 2015,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Germany,,GER,3,"Letzigrund, Zürich (SUI)",30 AUG 2018,1191,4x100-metres-relay,relays,female,senior
608,42.69,,LSU,,INT,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",09 APR 2022,1191,4x100-metres-relay,relays,female,senior
608,42.69,,Canada,,CAN,6,"Stade de France, Paris (FRA)",09 AUG 2024,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Jamaica,,JAM,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1191,4x100-metres-relay,relays,female,senior
619,42.70,,France,,FRA,4,"DS, Daegu (KOR)",04 SEP 2011,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Ukraine,,UKR,1h1,"Olympiastadion, Helsinki (FIN)",30 JUN 2012,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Netherlands,,NED,6,"Olympic Stadium, London (GBR)",10 AUG 2012,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Canada,,CAN,3h1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1191,4x100-metres-relay,relays,female,senior
619,42.70,,PR of China,,CHN,4h1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Shanghai-Guangdong-Guangxi B,,CHN,2,Tianjin (CHN),07 SEP 2017,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Oregon,,USA,1,"Tucson, AZ (USA)",28 APR 2018,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Star Athletics,,USA,1,"Prairie View, TX (USA)",03 APR 2021,1191,4x100-metres-relay,relays,female,senior
619,42.70,,LSU,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Arkansas,,INT,2h1,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1191,4x100-metres-relay,relays,female,senior
619,42.70,,Nigeria,,NGR,6h2,"Stade de France, Paris (FRA)",08 AUG 2024,1191,4x100-metres-relay,relays,female,senior
631,42.71,,Great Britain & NI,,GBR,2,"Olympiastadion, Helsinki (FIN)",10 AUG 1983,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Poland,,POL,3,Moskva (URS),17 AUG 1985,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Bulgaria,,BUL,4,"Stadio Olimpico, Roma (ITA)",06 SEP 1987,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Russia,,RUS,1,"Ullevi Stadium, Göteborg (SWE)",13 AUG 2006,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Ukraine,,UKR,3,"Letzigrund, Zürich (SUI)",29 AUG 2013,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Oregon,,USA,1,"Seattle, WA (USA)",15 MAY 2016,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Germany,,GER,1h2,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Switzerland,,SUI,1f1,Genève (SUI),09 JUN 2018,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Netherlands,,NED,3,"Olympic Stadium, London (GBR)",22 JUL 2018,1190,4x100-metres-relay,relays,female,senior
631,42.71,,PR of China,,CHN,3,"Olympic Stadium, London (GBR)",20 JUL 2019,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Trinidad and Tobago,,TTO,6,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1190,4x100-metres-relay,relays,female,senior
631,42.71,,UT Elite,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1190,4x100-metres-relay,relays,female,senior
631,42.71,,PR of China,,CHN,6,"National Stadium, Tokyo (JPN)",06 AUG 2021,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Italy,,ITA,4h2,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Nigeria,,NGR,13,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Arkansas,,INT,4,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1190,4x100-metres-relay,relays,female,senior
631,42.71,,Switzerland,,SUI,6,"Olympic Stadium, London (GBR)",20 JUL 2024,1190,4x100-metres-relay,relays,female,senior
631,42.71,,France,,FRA,3h1,"National Stadium, Tokyo (JPN)",20 SEP 2025,1190,4x100-metres-relay,relays,female,senior
649,42.72,,Great Britain & NI,,GBR,2,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978,1190,4x100-metres-relay,relays,female,senior
649,42.72,,Nigeria,,NGR,2h1,"National Stadium, Tokyo (JPN)",31 AUG 1991,1190,4x100-metres-relay,relays,female,senior
649,42.72,,Pure Athletics,,INT,1f1,"Coral Gables, FL (USA)",16 APR 2011,1190,4x100-metres-relay,relays,female,senior
649,42.72,,Florida,,USA,2,"Starkville, MS (USA)",16 MAY 2015,1190,4x100-metres-relay,relays,female,senior
649,42.72,,PR of China,,CHN,1,Xi'an (CHN),24 SEP 2021,1190,4x100-metres-relay,relays,female,senior
649,42.72,,England,,GBR,1h2,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1190,4x100-metres-relay,relays,female,senior
649,42.72,,Germany,,GER,13,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1190,4x100-metres-relay,relays,female,senior
649,42.72,,Ole Mississippi,,INT,1h3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1190,4x100-metres-relay,relays,female,senior
649,42.72,,Florida State,,INT,1h2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2025,1190,4x100-metres-relay,relays,female,senior
658,42.73,,Jamaica,,JAM,3,"Olympiastadion, Helsinki (FIN)",10 AUG 1983,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Russia,,RUS,3,"Népstadion, Budapest (HUN)",22 AUG 1998,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Germany,,GER,1,Chemnitz (GER),22 JUL 2000,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Jamaica,,JAM,2,Manchester (GBR),31 JUL 2002,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Russia,,RUS,1,"Stadio Luigi Ridolfi, Firenze (ITA)",18 JUN 2005,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Florida,,USA,3,"Eugene, OR (USA)",10 JUN 2017,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Bahrain,,BRN,1,Jakarta (INA),30 AUG 2018,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Switzerland,,SUI,5h2,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Athletics Canada,,CAN,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",26 APR 2025,1189,4x100-metres-relay,relays,female,senior
658,42.73,,Baylor,,USA,1f2,"Rock Chalk Park, Lawrence, KS (USA)",17 MAY 2025,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Soviet Union,,URS,3,"Neckarstadion, Stuttgart (GER)",31 AUG 1986,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Bahamas,,BAH,3sf1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Germany,,GER,2h2,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1189,4x100-metres-relay,relays,female,senior
668,42.74,,United States Blue,,USA,2,"Philadelphia, PA (USA)",29 APR 2000,1189,4x100-metres-relay,relays,female,senior
668,42.74,,United States Blue,,USA,1,"Philadelphia, PA (USA)",24 APR 2010,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Jamaica,,JAM,3,"Philadelphia, PA (USA)",30 APR 2011,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Nigeria,,NGR,2h3,"DS, Daegu (KOR)",04 SEP 2011,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Nigeria,,NGR,4h1,"Olympic Stadium, London (GBR)",09 AUG 2012,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Great Britain & NI,,GBR,1,"Hampden Park, Glasgow (GBR)",11 JUL 2014,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Oregon,,INT,1h2,"John McDonnell Field, Fayetteville, AR (USA)",26 MAY 2022,1189,4x100-metres-relay,relays,female,senior
668,42.74,,United States U23,,USA,1,"Estadio Nacional - La Sabana, San José (CRC)",22 JUL 2023,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Jamaica,,JAM,12,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1189,4x100-metres-relay,relays,female,senior
668,42.74,,Netherlands,,NED,7,"Stade de France, Paris (FRA)",09 AUG 2024,1189,4x100-metres-relay,relays,female,senior
668,42.74,,South Carolina,,USA,1f1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",19 APR 2025,1189,4x100-metres-relay,relays,female,senior
682,42.75,,Federal Republic of Germany,,FRG,2,"Stadio Olimpico, Roma (ITA)",08 SEP 1974,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Soviet Union,,URS,3,"Olympic Stadium, Seoul (KOR)",01 OCT 1988,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Belgium,,BEL,3,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Speed Divas,,USA,1f1,"Gainesville, FL (USA)",02 APR 2011,1188,4x100-metres-relay,relays,female,senior
682,42.75,,United States,,USA,2,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Great Britain & NI,,GBR,1h2,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Great Britain & NI,,GBR,5f1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Nigeria,,NGR,3,Gold Coast (AUS),14 APR 2018,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Switzerland,,SUI,4,"Letzigrund, Zürich (SUI)",29 AUG 2019,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Trinidad and Tobago,,TTO,2h1,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Texas Tech,,INT,2f2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",15 MAY 2022,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Great Britain & NI,,GBR,6,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1188,4x100-metres-relay,relays,female,senior
682,42.75,,France,,FRA,2f1,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Switzerland,,SUI,23,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1188,4x100-metres-relay,relays,female,senior
682,42.75,,LSU,,INT,2h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1188,4x100-metres-relay,relays,female,senior
682,42.75,,Australia,,AUS,4h1,"Stade de France, Paris (FRA)",08 AUG 2024,1188,4x100-metres-relay,relays,female,senior
682,42.75,,South Carolina,,USA,1f2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",17 MAY 2025,1188,4x100-metres-relay,relays,female,senior
699,42.76,,Federal Republic of Germany,,FRG,4,"Olympic Stadium, Seoul (KOR)",01 OCT 1988,1188,4x100-metres-relay,relays,female,senior
699,42.76,,Soviet Union,,URS,2,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989,1188,4x100-metres-relay,relays,female,senior
699,42.76,,France,,FRA,6,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996,1188,4x100-metres-relay,relays,female,senior
699,42.76,,University of Texas,,INT,1,"Amherst, MA (USA)",05 JUN 1998,1188,4x100-metres-relay,relays,female,senior
699,42.76,,HSI,,USA,1,"Walnut, CA (USA)",19 APR 2003,1188,4x100-metres-relay,relays,female,senior
699,42.76,,Netherlands,,NED,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1188,4x100-metres-relay,relays,female,senior
699,42.76,,Switzerland,,SUI,2h1,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1188,4x100-metres-relay,relays,female,senior
699,42.76,,South Carolina,,USA,1f1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",03 MAY 2025,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Canada,,CAN,2,"Memorial Coliseum, Los Angeles, CA (USA)",11 AUG 1984,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Nigeria,,NGR,4,"National Stadium, Tokyo (JPN)",01 SEP 1991,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Bahamas,,BAH,6,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1188,4x100-metres-relay,relays,female,senior
707,42.77,,France,,FRA,1,Strasbourg (FRA),29 JUN 1999,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Germany,,GER,1,Brisbane (AUS),17 SEP 2000,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",25 APR 2009,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Ukraine,,UKR,1,"Central Stadium, Kazan (RUS)",12 JUL 2013,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Nigeria,,NGR,2h2,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Netherlands,,NED,2h1,"Letzigrund, Zürich (SUI)",16 AUG 2014,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Louisiana State,,USA,1f2,"Tuscaloosa, AL (USA)",14 MAY 2016,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Brazil,,BRA,3h2,"Olympic Stadium, London (GBR)",12 AUG 2017,1188,4x100-metres-relay,relays,female,senior
707,42.77,,USC,,USA,1,"Los Angeles, CA (USA)",28 APR 2019,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Tiger Olympians,,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Texas Tech,,INT,1h2,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1188,4x100-metres-relay,relays,female,senior
707,42.77,,Spain,,ESP,7h2,"Stade de France, Paris (FRA)",08 AUG 2024,1188,4x100-metres-relay,relays,female,senior
722,42.78,,Soviet Union,,URS,3h1,"National Stadium, Tokyo (JPN)",31 AUG 1991,1187,4x100-metres-relay,relays,female,senior
722,42.78,,Jamaica,,JAM,3,"Philadelphia, PA (USA)",29 APR 2000,1187,4x100-metres-relay,relays,female,senior
722,42.78,,Russia,,RUS,1,Moskva (RUS),05 SEP 2004,1187,4x100-metres-relay,relays,female,senior
722,42.78,,South Florida Elite,,INT,1,"Coral Gables, FL (USA)",15 APR 2006,1187,4x100-metres-relay,relays,female,senior
722,42.78,,Russia,,RUS,1,"Olympiastadion, München (GER)",23 JUN 2007,1187,4x100-metres-relay,relays,female,senior
722,42.78,,Florida State,,INT,2sf3,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1187,4x100-metres-relay,relays,female,senior
722,42.78,,Germany,,GER,4h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1187,4x100-metres-relay,relays,female,senior
722,42.78,,Tiger Olympians,,INT,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 MAR 2024,1187,4x100-metres-relay,relays,female,senior
730,42.79,,Germany,,GER,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993,1187,4x100-metres-relay,relays,female,senior
730,42.79,,Kentucky,,INT,1h2,"Lexington, KY (USA)",27 MAY 2017,1187,4x100-metres-relay,relays,female,senior
730,42.79,,Arkansas,,INT,3,"Austin, TX (USA)",08 JUN 2019,1187,4x100-metres-relay,relays,female,senior
733,42.80,,Germany,,GER,1,Königs Wusterhausen (GER),29 AUG 2000,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Belarus,,BLR,1h3,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Louisiana State,,INT,1,"Auburn, AL (USA)",18 MAY 2008,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Russia,,RUS,1,"Parc des Sports, Annecy (FRA)",21 JUN 2008,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Texas A&M,,USA,1,"Norman, OK (USA)",30 MAY 2009,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Netherlands,,NED,2,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Texas A&M,,INT,1,"Eugene, OR (USA)",14 JUN 2014,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Louisiana State,,USA,3,"Starkville, MS (USA)",16 MAY 2015,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Great Britain & NI,,GBR,3,"Olympic Stadium, London (GBR)",24 JUL 2015,1186,4x100-metres-relay,relays,female,senior
733,42.80,,PR of China,,CHN,1h3,Chongqing (CHN),25 JUN 2021,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Jamaica,,JAM,1,"Flora Duffy Stadium, Devonshire (BER)",21 MAY 2023,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Great Britain & NI,,GBR,3f1,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1186,4x100-metres-relay,relays,female,senior
733,42.80,,Belgium,,BEL,11,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Federal Republic of Germany,,FRG,1,"Olympiastadion, München (GER)",10 SEP 1972,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Nigeria,,NGR,3,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Germany,,GER,3h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Germany,,GER,3,"SGJ, Johannesburg (RSA)",13 SEP 1998,1186,4x100-metres-relay,relays,female,senior
746,42.81,,United States Blue,,USA,1,"Philadelphia, PA (USA)",29 APR 2006,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Auburn Elite,,USA,1f1,"Auburn, AL (USA)",21 APR 2012,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Jamaica,,JAM,1,"Philadelphia, PA (USA)",26 APR 2014,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Oregon,,USA,1,"Eugene, OR (USA)",14 MAY 2017,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Netherlands,,NED,5h1,"National Stadium, Tokyo (JPN)",05 AUG 2021,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Switzerland,,SUI,7,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Kentucky,,INT,2,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Poland,,POL,12,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1186,4x100-metres-relay,relays,female,senior
746,42.81,,South Carolina,,USA,1h3,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2025,1186,4x100-metres-relay,relays,female,senior
746,42.81,,Switzerland,,SUI,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",20 AUG 2025,1186,4x100-metres-relay,relays,female,senior
760,42.82,,United States,,USA,2,"Stadio Olimpico, Roma (ITA)",06 SEP 1981,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Germany,,GER,2h2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1185,4x100-metres-relay,relays,female,senior
760,42.82,,United States,,USA,2sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Nigeria,,NGR,3sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Great Britain & NI,,GBR,3h2,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Texas A&M,,USA,1,"Eugene, OR (USA)",12 JUN 2010,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Texas A&M,,USA,1,"Des Moines, IA (USA)",09 JUN 2012,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Jamaica,,JAM,1h1,"CIBC, Toronto (CAN)",24 JUL 2015,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Texas A&M,,INT,1,"Austin, TX (USA)",01 APR 2017,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Switzerland,,SUI,3h1,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Germany,,GER,4h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1185,4x100-metres-relay,relays,female,senior
760,42.82,,USC,,USA,1,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Netherlands,,NED,2,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1185,4x100-metres-relay,relays,female,senior
760,42.82,,PR of China,,CHN,3h2,"National Stadium, Tokyo (JPN)",05 AUG 2021,1185,4x100-metres-relay,relays,female,senior
760,42.82,,Texas,,INT,1,"Cushing Stadium, College Station, TX (USA)",02 APR 2022,1185,4x100-metres-relay,relays,female,senior
775,42.83,,United States,,USA,3,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Germany,,GER,3sf2,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995,1185,4x100-metres-relay,relays,female,senior
775,42.83,,South Carolina,,INT,2,"Sacramento, CA (USA)",13 JUN 2003,1185,4x100-metres-relay,relays,female,senior
775,42.83,,PR of China,,CHN,1,Incheon (KOR),02 OCT 2014,1185,4x100-metres-relay,relays,female,senior
775,42.83,,PR of China,,CHN,1,"Todoroki Stadium, Kawasaki (JPN)",08 MAY 2016,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Texas,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022,1185,4x100-metres-relay,relays,female,senior
775,42.83,,North Carolina A&T,,INT,2f1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Great Britain & NI,,GBR,1h1,"Olympiastadion, München (GER)",19 AUG 2022,1185,4x100-metres-relay,relays,female,senior
775,42.83,,USA Red,,USA,2,"Flora Duffy Stadium, Devonshire (BER)",21 MAY 2023,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Arkansas,,INT,4,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Australia,,AUS,23,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Côte d’Ivoire,,CIV,33,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Netherlands,,NED,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",22 AUG 2024,1185,4x100-metres-relay,relays,female,senior
775,42.83,,Poland,,POL,5h2,"National Stadium, Tokyo (JPN)",20 SEP 2025,1185,4x100-metres-relay,relays,female,senior
789,42.84,,France,,FRA,5,"Lenin Stadium, Moskva (URS)",01 AUG 1980,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Bahamas,,BAH,1f1,Montauban (FRA),15 AUG 2000,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Russia,,RUS,4sf1,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1185,4x100-metres-relay,relays,female,senior
789,42.84,,England,,GBR,3,Manchester (GBR),31 JUL 2002,1185,4x100-metres-relay,relays,female,senior
789,42.84,,France,,FRA,2,München (GER),08 AUG 2004,1185,4x100-metres-relay,relays,female,senior
789,42.84,,University of Texas,,INT,1,"Austin, TX (USA)",08 APR 2006,1185,4x100-metres-relay,relays,female,senior
789,42.84,,University of Texas,,INT,1,"Sacramento, CA (USA)",09 JUN 2006,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Louisiana State,,INT,1,"Baton Rouge, LA (USA)",19 APR 2008,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Pure Athletics,,INT,1f1,"Gainesville, FL (USA)",03 APR 2010,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Texas A&M,,USA,1h1,"Eugene, OR (USA)",05 JUN 2013,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Great Britain & NI,,GBR,3f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1185,4x100-metres-relay,relays,female,senior
789,42.84,,France,,FRA,3,"Olympic Stadium, London (GBR)",22 JUL 2016,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Germany,,GER,1f1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Kentucky,,INT,1f2,"Fayetteville, AR (USA)",28 APR 2018,1185,4x100-metres-relay,relays,female,senior
789,42.84,,PR of China,,CHN,2,Jakarta (INA),30 AUG 2018,1185,4x100-metres-relay,relays,female,senior
789,42.84,,USC,,USA,1h3,"Sacramento, CA (USA)",25 MAY 2019,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Texas,,USA,2sf2,"Austin, TX (USA)",06 JUN 2019,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Houston,,INT,1f2,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",16 MAY 2021,1185,4x100-metres-relay,relays,female,senior
789,42.84,,LSU,,INT,2,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Netherlands,,NED,1,"International Stadium, Gateshead (GBR)",13 JUL 2021,1185,4x100-metres-relay,relays,female,senior
