rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
371,31:12,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,"Svendsrudmoen Stadion, Hole (NOR)",19 OCT 2024,1182,10-kilometres,road-running,female,senior
371,31:12,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,3,Hong Kong (HKG),17 NOV 2024,1182,10-kilometres,road-running,female,senior
371,31:12,,Chloé HERBIET,03 DEC 1998,BEL,1,"Breitscheidplatz, Berlin (GER)",26 JUL 2025,1182,10-kilometres,road-running,female,senior
382,31:13,,Liz MCCOLGAN,24 MAY 1964,GBR,1,"Davenport, IA (USA)",10 OCT 1987,1181,10-kilometres,road-running,female,senior
382,31:13,,Elana MEYER,10 OCT 1966,RSA,2,Budapest (HUN),14 OCT 2001,1181,10-kilometres,road-running,female,senior
382,31:13,,Edith MASAI,04 APR 1967,KEN,2,La Courneuve (FRA),31 MAR 2002,1181,10-kilometres,road-running,female,senior
382,31:13,,Lornah KIPLAGAT,01 MAY 1974,KEN,1,"New York, NY (USA)",07 JUN 2003,1181,10-kilometres,road-running,female,senior
382,31:13,,Gete WAMI,11 DEC 1974,ETH,2,Manchester (GBR),21 MAY 2006,1181,10-kilometres,road-running,female,senior
382,31:13,,Emily CHEBET,18 FEB 1986,KEN,2,"New York, NY (USA)",12 JUN 2010,1181,10-kilometres,road-running,female,senior
382,31:13,,Helen BEKELE,21 NOV 1994,ETH,2,Houilles (FRA),30 DEC 2018,1181,10-kilometres,road-running,female,senior
382,31:13,,Obse ABDETA,07 SEP 2000,ETH,3,Valenciennes (FRA),31 MAR 2019,1181,10-kilometres,road-running,female,senior
382,31:13,,Miriam CHEBET,18 SEP 2002,KEN,1,Laredo (ESP),11 MAR 2023,1181,10-kilometres,road-running,female,senior
382,31:13,,Nelvin JEPKEMBOI,23 AUG 2001,KEN,10,Castellón (ESP),25 FEB 2024,1181,10-kilometres,road-running,female,senior
382,31:13,,Purity Kajuju GITONGA,12 MAY 1996,KEN,1,Abbeville (FRA),01 JUN 2024,1181,10-kilometres,road-running,female,senior
382,31:13,,Gladys CHEPKURUI,17 AUG 1994,KEN,1,Langueux (FRA),21 JUN 2025,1181,10-kilometres,road-running,female,senior
382,31:13,,Rebecca MWANGI,15 JUN 2001,KEN,4,Durban (RSA),13 JUL 2025,1181,10-kilometres,road-running,female,senior
395,31:14,,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Tilburg (NED),04 JUN 2000,1180,10-kilometres,road-running,female,senior
395,31:14,,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Glasgow (GBR),19 MAY 2002,1180,10-kilometres,road-running,female,senior
395,31:14,,Nataliya BERKUT,30 MAY 1975,UKR,3,Manchester (GBR),21 MAY 2006,1180,10-kilometres,road-running,female,senior
395,31:14,,Meseret DEFAR,19 NOV 1983,ETH,3,"Cape Elizabeth, ME (USA)",05 AUG 2017,1180,10-kilometres,road-running,female,senior
395,31:14,,Stella CHESANG,01 DEC 1996,UGA,1,Durban (RSA),14 OCT 2018,1180,10-kilometres,road-running,female,senior
395,31:14,,Purity Kajuju GITONGA,12 MAY 1996,KEN,1,Hamburg (GER),04 SEP 2022,1180,10-kilometres,road-running,female,senior
395,31:14,,Judy Jelagat KEMBOI,26 JUN 1999,KEN,4,Hong Kong (HKG),17 NOV 2024,1180,10-kilometres,road-running,female,senior
402,31:15,,Mestawat TUFA,14 SEP 1983,ETH,1,Tilburg (NED),06 SEP 2009,1179,10-kilometres,road-running,female,senior
402,31:15,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,San Juan (PUR),26 FEB 2012,1179,10-kilometres,road-running,female,senior
402,31:15,,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,"New York, NY (USA)",13 JUN 2015,1179,10-kilometres,road-running,female,senior
402,31:15,,Gladys KIMAINA,01 MAR 1993,KEN,1,Paderborn (GER),15 APR 2017,1179,10-kilometres,road-running,female,senior
402,31:15,,Shalane FLANAGAN,08 JUL 1981,USA,4,"Cape Elizabeth, ME (USA)",05 AUG 2017,1179,10-kilometres,road-running,female,senior
402,31:15,,Liv WESTPHAL,22 DEC 1993,FRA,4,Houilles (FRA),29 DEC 2019,1179,10-kilometres,road-running,female,senior
402,31:15,,Naomi MUSSONI,06 DEC 1998,KEN,2,Okayama (JPN),19 DEC 2021,1179,10-kilometres,road-running,female,senior
402,31:15,,Enatnesh Alamrew TIRUSEW,04 OCT 1995,ETH,3,Langueux (FRA),25 JUN 2022,1179,10-kilometres,road-running,female,senior
402,31:15,,Lydia Cheptarus CHERUIYOT,27 JAN 2000,KEN,4,Paderborn (GER),08 APR 2023,1179,10-kilometres,road-running,female,senior
402,31:15,,Caroline Makandi GITONGA,12 MAY 1996,KEN,2,Hamburg (GER),03 SEP 2023,1179,10-kilometres,road-running,female,senior
402,31:15,,Faith CHEPKOECH,16 MAY 1993,KEN,16,Valencia (ESP),14 JAN 2024,1179,10-kilometres,road-running,female,senior
402,31:15,,Diana CHEPKORIR,02 JUN 2002,KEN,1,Gqeberha (RSA),07 APR 2024,1179,10-kilometres,road-running,female,senior
402,31:15,,Yalemget YAREGAL,23 OCT 2003,ETH,10,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1179,10-kilometres,road-running,female,senior
402,31:15,,Melknat WUDU,03 JAN 2005,ETH,1,"Boston, MA (USA)",23 JUN 2024,1179,10-kilometres,road-running,female,senior
402,31:15,,Sarah MADELEINE,20 SEP 1998,FRA,1,Nice (FRA),05 JAN 2025,1179,10-kilometres,road-running,female,senior
402,31:15,,Amy-Eloise NEALE,05 AUG 1995,GBR,13,Valencia (ESP),12 JAN 2025,1179,10-kilometres,road-running,female,senior
402,31:15,,Gela HAMBESE,25 SEP 2002,ETH,2,Lille (FRA),16 MAR 2025,1179,10-kilometres,road-running,female,senior
402,31:15,,Alemaddis EYAYU,30 OCT 1999,ETH,5,Herzogenaurach (GER),26 APR 2025,1179,10-kilometres,road-running,female,senior
402,31:15,,Rispa CHEROP,05 JUN 1996,UGA,2,Langueux (FRA),21 JUN 2025,1179,10-kilometres,road-running,female,senior
421,31:16,,Olena VYAZOVA,18 APR 1960,UKR,1,Leipzig (GER),08 OCT 1994,1178,10-kilometres,road-running,female,senior
421,31:16,,Lornah KIPLAGAT,01 MAY 1974,KEN,2,Tilburg (NED),08 SEP 2002,1178,10-kilometres,road-running,female,senior
421,31:16,,Margaret Wangari MURIUKI,21 MAR 1986,KEN,1,Würzburg (GER),13 APR 2014,1178,10-kilometres,road-running,female,senior
421,31:16,,Tirunesh DIBABA,01 JUN 1985,ETH,1,Manchester (GBR),22 MAY 2016,1178,10-kilometres,road-running,female,senior
421,31:16,,Helen BEKELE,21 NOV 1994,ETH,1,Lausanne (SUI),22 OCT 2017,1178,10-kilometres,road-running,female,senior
421,31:16,,Wede KEFALE,02 MAR 2000,ETH,2,Lille (FRA),01 OCT 2022,1178,10-kilometres,road-running,female,senior
421,31:16,,Fantaye BELAYNEH,11 SEP 2000,ETH,11,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1178,10-kilometres,road-running,female,senior
421,31:16,,Bosena MULATIE,21 NOV 2001,ETH,2,"Boston, MA (USA)",23 JUN 2024,1178,10-kilometres,road-running,female,senior
421,31:16,,Lemlem NIBRET,01 JAN 2005,ETH,5,Lille (FRA),16 NOV 2024,1178,10-kilometres,road-running,female,senior
421,31:16,,Yasemin CAN,11 DEC 1996,TUR,3,Lille (FRA),16 MAR 2025,1178,10-kilometres,road-running,female,senior
421,31:16,,Hellen OBIRI,13 DEC 1989,KEN,4,Manchester (GBR),18 MAY 2025,1178,10-kilometres,road-running,female,senior
432,31:17,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,4,Manchester (GBR),21 MAY 2006,1177,10-kilometres,road-running,female,senior
432,31:17,,Joyce CHEPKIRUI,20 AUG 1988,KEN,1,"New York, NY (USA)",10 MAY 2014,1177,10-kilometres,road-running,female,senior
432,31:17,,Norah JERUTO,02 OCT 1995,KEN,2,Valencia (ESP),14 JAN 2018,1177,10-kilometres,road-running,female,senior
432,31:17,,Dorcas Jepchirchir TUITOEK,31 JAN 1998,KEN,4,Praha (CZE),08 SEP 2018,1177,10-kilometres,road-running,female,senior
432,31:17,,Eva CHERONO,15 AUG 1996,KEN,1,Utrecht (NED),07 OCT 2018,1177,10-kilometres,road-running,female,senior
432,31:17,,Evaline CHIRCHIR,02 FEB 1998,KEN,1,Brunssum (NED),24 MAR 2019,1177,10-kilometres,road-running,female,senior
432,31:17,,Carolyne JEPKOSGEI,1991,KEN,2,Brunssum (NED),24 MAR 2019,1177,10-kilometres,road-running,female,senior
432,31:17,,Yalemzerf YEHUALAW,03 AUG 1999,ETH,1,Madrid (ESP),31 DEC 2020,1177,10-kilometres,road-running,female,senior
432,31:17,,Yalemzerf YEHUALAW,03 AUG 1999,ETH,1,Addis Abeba (ETH),23 JAN 2022,1177,10-kilometres,road-running,female,senior
432,31:17,,Keira D'AMATO,21 OCT 1984,USA,1,"Boston, MA (USA)",26 JUN 2022,1177,10-kilometres,road-running,female,senior
432,31:17,,Purity Kajuju GITONGA,12 MAY 1996,KEN,1,Karlovac (CRO),16 JUN 2023,1177,10-kilometres,road-running,female,senior
432,31:17,,Miriam CHEBET,18 SEP 2002,KEN,2,Langueux (FRA),15 JUN 2024,1177,10-kilometres,road-running,female,senior
432,31:17,,Senayet GETACHEW,01 OCT 2005,ETH,3,"Boston, MA (USA)",23 JUN 2024,1177,10-kilometres,road-running,female,senior
432,31:17,,Judy Jelagat KEMBOI,26 JUN 1999,KEN,1,Shanghai (CHN),27 OCT 2024,1177,10-kilometres,road-running,female,senior
432,31:17,,Marwa BOUZAYANI,26 MAR 1997,TUN,14,Valencia (ESP),12 JAN 2025,1177,10-kilometres,road-running,female,senior
432,31:17,,Jana VAN LENT,22 APR 2001,BEL,1,Cannes (FRA),23 FEB 2025,1177,10-kilometres,road-running,female,senior
432,31:17,,Gladys KWAMBOKA,14 MAR 1996,KEN,8,"Meijijingu Gaien area, Tokyo (JPN)",03 MAY 2025,1177,10-kilometres,road-running,female,senior
449,31:18,,Werknesh KIDANE,07 JAN 1981,ETH,3,"New York, NY (USA)",12 JUN 2010,1176,10-kilometres,road-running,female,senior
449,31:18,,Emily CHEBET,18 FEB 1986,KEN,2,Tilburg (NED),04 SEP 2011,1176,10-kilometres,road-running,female,senior
449,31:18,,Peres JEPCHIRCHIR,27 SEP 1993,KEN,2,Ottawa (CAN),23 MAY 2015,1176,10-kilometres,road-running,female,senior
449,31:18,,Weini KELATI FREZGHI,01 DEC 1996,USA,1,"Boston, MA (USA)",16 OCT 2021,1176,10-kilometres,road-running,female,senior
449,31:18,,Vivian MELLY,01 JAN 2000,KEN,12,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1176,10-kilometres,road-running,female,senior
454,31:19,,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Voorthuizen (NED),25 JUL 2001,1176,10-kilometres,road-running,female,senior
454,31:19,,Werknesh KIDANE,07 JAN 1981,ETH,1,Manchester (GBR),16 MAY 2010,1176,10-kilometres,road-running,female,senior
454,31:19,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,4,Tilburg (NED),02 SEP 2012,1176,10-kilometres,road-running,female,senior
454,31:19,,Agnes Jebet TIROP,23 OCT 1995,KEN,1,Bengaluru (IND),27 MAY 2018,1176,10-kilometres,road-running,female,senior
454,31:19,,Viola CHEPNGENO,03 FEB 1998,KEN,7,Herzogenaurach (GER),30 APR 2022,1176,10-kilometres,road-running,female,senior
454,31:19,,Alemaz SAMUEL,05 JUL 1999,ETH,3,Lille (FRA),01 OCT 2022,1176,10-kilometres,road-running,female,senior
454,31:19,,Yalemget YAREGAL,23 OCT 2003,ETH,17,Valencia (ESP),14 JAN 2024,1176,10-kilometres,road-running,female,senior
454,31:19,,Nadia BATTOCLETTI,12 APR 2000,ITA,4,Paris (FRA),05 APR 2024,1176,10-kilometres,road-running,female,senior
454,31:19,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,4,"Boston, MA (USA)",23 JUN 2024,1176,10-kilometres,road-running,female,senior
463,31:20,,Tegla LOROUPE,09 MAY 1973,KEN,2,Milano (ITA),21 MAY 2000,1175,10-kilometres,road-running,female,senior
463,31:20,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,2,Glasgow (GBR),09 MAY 2010,1175,10-kilometres,road-running,female,senior
463,31:20,,Joyce CHEPKIRUI,20 AUG 1988,KEN,1,Utrecht (NED),29 SEP 2013,1175,10-kilometres,road-running,female,senior
463,31:20,,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,"New York, NY (USA)",10 JUN 2017,1175,10-kilometres,road-running,female,senior
463,31:20,,Mary MUNANU,12 DEC 1994,KEN,1,Hamburg (GER),10 SEP 2017,1175,10-kilometres,road-running,female,senior
463,31:20,,Clémence CALVIN,17 MAY 1990,FRA,1,Langueux (FRA),16 JUN 2018,1175,10-kilometres,road-running,female,senior
463,31:20,,Agnes Jebet NGETICH,23 JAN 2001,KEN,2,Laredo (ESP),16 OCT 2021,1175,10-kilometres,road-running,female,senior
463,31:20,,Jess PIASECKI,18 APR 1990,GBR,1,Leeds (GBR),24 OCT 2021,1175,10-kilometres,road-running,female,senior
463,31:20,,Brenda TUWEI,2000,KEN,8,Valencia (ESP),15 JAN 2023,1175,10-kilometres,road-running,female,senior
463,31:20,,Lonah Chemtai SALPETER,12 DEC 1988,ISR,2,Tel Aviv (ISR),24 FEB 2023,1175,10-kilometres,road-running,female,senior
463,31:20,,Maureen KOSTER,03 JUL 1992,NED,11,Castellón (ESP),25 FEB 2024,1175,10-kilometres,road-running,female,senior
463,31:20,,Klara LUKAN,08 SEP 2000,SLO,1,Valenciennes (FRA),07 APR 2024,1175,10-kilometres,road-running,female,senior
463,31:20,,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,5,"Boston, MA (USA)",23 JUN 2024,1175,10-kilometres,road-running,female,senior
463,31:20,,Lemlem NIBRET,01 JAN 2005,ETH,12,Brasov (ROU),22 SEP 2024,1175,10-kilometres,road-running,female,senior
477,31:21,,Hellen KIMAIYO-KIPKOSKEI,08 SEP 1968,KEN,1,"Atlanta, GA (USA)",04 JUL 1997,1174,10-kilometres,road-running,female,senior
477,31:21,,Catherina MCKIERNAN,30 NOV 1969,IRL,1,"Perivale Park Athletics Track, London (GBR)",06 SEP 1997,1174,10-kilometres,road-running,female,senior
477,31:21,,Lenah CHERUIYOT,01 MAR 1973,KEN,1,Paderborn (GER),30 MAR 2002,1174,10-kilometres,road-running,female,senior
477,31:21,,Molly HUDDLE,31 AUG 1984,USA,1,"Boston, MA (USA)",12 OCT 2015,1174,10-kilometres,road-running,female,senior
477,31:21,,Sandrafelis Chebet TUEI,20 JAN 1998,KEN,1,"Cape Elizabeth, ME (USA)",04 AUG 2018,1174,10-kilometres,road-running,female,senior
477,31:21,,Selamawit TEFERI,24 MAR 1994,ISR,2,Tilburg (NED),01 SEP 2019,1174,10-kilometres,road-running,female,senior
477,31:21,,Janeth Nyiva MUTUNGI,27 AUG 2004,KEN,3,Okayama (JPN),19 DEC 2021,1174,10-kilometres,road-running,female,senior
477,31:21,,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,8,Herzogenaurach (GER),30 APR 2022,1174,10-kilometres,road-running,female,senior
477,31:21,,Soukaina ATANANE,28 JUN 1994,MAR,2,Laredo (ESP),11 MAR 2023,1174,10-kilometres,road-running,female,senior
477,31:21,,Joan Chelimo MELLY,10 NOV 1990,ROU,10,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1174,10-kilometres,road-running,female,senior
477,31:21,,Hellen OBIRI,13 DEC 1989,KEN,1,"Boston, MA (USA)",25 JUN 2023,1174,10-kilometres,road-running,female,senior
488,31:22,,Delillah ASIAGO,24 FEB 1972,KEN,1,"New York, NY (USA)",10 JUN 1995,1173,10-kilometres,road-running,female,senior
488,31:22,,Sonia O'SULLIVAN,28 NOV 1969,IRL,3,"New York, NY (USA)",08 JUN 2002,1173,10-kilometres,road-running,female,senior
488,31:22,,Irina MIKITENKO,23 AUG 1972,GER,1,Paderborn (GER),11 APR 2009,1173,10-kilometres,road-running,female,senior
488,31:22,,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,Ottawa (CAN),24 MAY 2014,1173,10-kilometres,road-running,female,senior
488,31:22,,Senbere TEFERI,03 MAY 1995,ETH,2,Bengaluru (IND),27 MAY 2018,1173,10-kilometres,road-running,female,senior
488,31:22,,Eva CHERONO,15 AUG 1996,KEN,1,Würzburg (GER),14 APR 2019,1173,10-kilometres,road-running,female,senior
488,31:22,,Dorcas Jepchumba KIMELI,05 JUL 1997,KEN,5,Herzogenaurach (GER),12 SEP 2021,1173,10-kilometres,road-running,female,senior
488,31:22,,Meraf BAHTA,24 JUN 1989,SWE,5,Valencia (ESP),09 JAN 2022,1173,10-kilometres,road-running,female,senior
488,31:22,,Megan KEITH,23 APR 2002,GBR,18,Valencia (ESP),14 JAN 2024,1173,10-kilometres,road-running,female,senior
488,31:22,,Esther CHEBET,09 OCT 1997,UGA,6,Lille (FRA),16 NOV 2024,1173,10-kilometres,road-running,female,senior
488,31:22,,Svetlana APLACHKINA,28 NOV 1992,RUS,1,Moskva (RUS),20 SEP 2025,1173,10-kilometres,road-running,female,senior
499,31:23,,Lynn JENNINGS,01 JUL 1960,USA,1,"Boston, MA (USA)",08 APR 1990,1172,10-kilometres,road-running,female,senior
499,31:23,,Marleen RENDERS,24 DEC 1968,BEL,1,Tessenderlo (BEL),06 JUL 1999,1172,10-kilometres,road-running,female,senior
499,31:23,,Asmae LEGHZAOUI,30 AUG 1976,MAR,1,La Courneuve (FRA),01 APR 2001,1172,10-kilometres,road-running,female,senior
499,31:23,,Belaynesh FIKADU,28 MAR 1987,ETH,2,Tilburg (NED),06 SEP 2009,1172,10-kilometres,road-running,female,senior
499,31:23,,Sofiya SHEMSU,12 SEP 1994,ETH,2,Paderborn (GER),15 APR 2017,1172,10-kilometres,road-running,female,senior
499,31:23,,Alina REH,23 MAY 1997,GER,1,Berlin (GER),14 OCT 2018,1172,10-kilometres,road-running,female,senior
499,31:23,,Silenat YSMAW,19 MAR 1997,ETH,6,Valencia (ESP),13 JAN 2019,1172,10-kilometres,road-running,female,senior
499,31:23,,Hellen OBIRI,13 DEC 1989,KEN,1,Manchester (GBR),19 MAY 2019,1172,10-kilometres,road-running,female,senior
499,31:23,,Selamawit TEFERI,24 MAR 1994,ISR,1,Tiberias (ISR),03 JAN 2020,1172,10-kilometres,road-running,female,senior
499,31:23,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Hole (NOR),16 OCT 2021,1172,10-kilometres,road-running,female,senior
499,31:23,,Tiruye MESFIN,11 SEP 2002,ETH,4,Langueux (FRA),25 JUN 2022,1172,10-kilometres,road-running,female,senior
499,31:23,,Alina REH,23 MAY 1997,GER,6,Castellón (ESP),26 FEB 2023,1172,10-kilometres,road-running,female,senior
499,31:23,,Paula HERRERO,12 JUN 1996,ESP,3,Laredo (ESP),11 MAR 2023,1172,10-kilometres,road-running,female,senior
499,31:23,,Caroline Makandi GITONGA,12 MAY 1996,KEN,1,Trieste (ITA),21 MAY 2023,1172,10-kilometres,road-running,female,senior
499,31:23,,Lemlem HAILU,25 MAY 2001,ETH,2,Bengaluru (IND),28 APR 2024,1172,10-kilometres,road-running,female,senior
499,31:23,,Abersh MINSEWO,22 FEB 2001,ETH,3,Bengaluru (IND),28 APR 2024,1172,10-kilometres,road-running,female,senior
499,31:23,,Esther CHEBET,09 OCT 1997,UGA,4,"Marienlyst Stadion, Drammen (NOR)",05 APR 2025,1172,10-kilometres,road-running,female,senior
516,31:24,,Joan Chelimo MELLY,10 NOV 1990,KEN,1,"Boston, MA (USA)",25 JUN 2017,1171,10-kilometres,road-running,female,senior
516,31:24,,Loice CHEMNUNG,22 FEB 1997,KEN,2,Villejuif (FRA),10 OCT 2021,1171,10-kilometres,road-running,female,senior
516,31:24,,Faith CHEPKOECH,16 MAY 1993,KEN,3,Lille (FRA),20 MAR 2022,1171,10-kilometres,road-running,female,senior
516,31:24,,Bruktayit ESHETU,29 SEP 1990,ETH,1,"Charleston, SC (USA)",02 APR 2022,1171,10-kilometres,road-running,female,senior
516,31:24,,Hawi FEYSA,01 FEB 1999,ETH,6,"Atlanta, GA (USA)",04 JUL 2022,1171,10-kilometres,road-running,female,senior
516,31:24,,Mebrat GIDEY,11 MAR 2005,ETH,11,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1171,10-kilometres,road-running,female,senior
516,31:24,,Sheila CHELANGAT,11 APR 1998,KEN,5,Praha (CZE),02 SEP 2023,1171,10-kilometres,road-running,female,senior
516,31:24,,Purity Kajuju GITONGA,12 MAY 1996,KEN,2,Laredo (ESP),16 MAR 2024,1171,10-kilometres,road-running,female,senior
524,31:25,,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,Oslo (NOR),06 MAY 1984,1170,10-kilometres,road-running,female,senior
524,31:25,,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,1,Barcelona (ESP),03 APR 2005,1170,10-kilometres,road-running,female,senior
524,31:25,,Grace MOMANYI,13 FEB 1981,KEN,1,Ottawa (CAN),28 MAY 2005,1170,10-kilometres,road-running,female,senior
524,31:25,,Sara MOREIRA,17 OCT 1985,POR,1,Lisboa (POR),20 DEC 2008,1170,10-kilometres,road-running,female,senior
524,31:25,,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,3,Marseille (FRA),01 MAY 2010,1170,10-kilometres,road-running,female,senior
524,31:25,,Dulce FÉLIX,23 OCT 1982,POR,1,Maia (POR),11 JAN 2015,1170,10-kilometres,road-running,female,senior
524,31:25,,Edna Ngeringwony KIPLAGAT,15 NOV 1979,KEN,2,Manchester (GBR),22 MAY 2016,1170,10-kilometres,road-running,female,senior
524,31:25,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Hole (NOR),21 OCT 2017,1170,10-kilometres,road-running,female,senior
524,31:25,,Perine NENGAMPI,1989,KEN,5,Praha (CZE),08 SEP 2018,1170,10-kilometres,road-running,female,senior
524,31:25,,Dawit SEYAUM,27 JUL 1996,ETH,4,Genève (SUI),03 OCT 2021,1170,10-kilometres,road-running,female,senior
524,31:25,,Mekdes WOLDU,20 OCT 1992,FRA,1f1,Berlin (GER),13 MAR 2022,1170,10-kilometres,road-running,female,senior
524,31:25,,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,2,"Boston, MA (USA)",25 JUN 2023,1170,10-kilometres,road-running,female,senior
524,31:25,,Sutume Asefa KEBEDE,11 DEC 1994,ETH,7,Lille (FRA),18 NOV 2023,1170,10-kilometres,road-running,female,senior
524,31:25,,Maureen KOSTER,03 JUL 1992,NED,8,Lille (FRA),18 NOV 2023,1170,10-kilometres,road-running,female,senior
524,31:25,,Sheila CHELANGAT,11 APR 1998,KEN,2,Port Gentil (GAB),23 JUN 2024,1170,10-kilometres,road-running,female,senior
524,31:25,,Glorius JEPKIRUI,28 NOV 1998,KEN,3,Prievidza (SVK),14 SEP 2024,1170,10-kilometres,road-running,female,senior
524,31:25,,Eva DIETERICH,29 MAR 1999,GER,2,Brussels-Leuven (BEL),13 APR 2025,1170,10-kilometres,road-running,female,senior
524,31:25,,Isobel BATT-DOYLE,14 SEP 1995,AUS,1,"1000 Shore Road, Cape Elizabeth, ME (USA)",02 AUG 2025,1170,10-kilometres,road-running,female,senior
542,31:26,,Hilde KIBET,27 MAR 1981,NED,1,Schoorl (NED),11 FEB 2007,1169,10-kilometres,road-running,female,senior
542,31:26,,Esther CHEMTAI,04 JUN 1988,KEN,1,Taroudant (MAR),06 MAR 2011,1169,10-kilometres,road-running,female,senior
542,31:26,,Doris Chepkwemoi CHANGEYWO,12 DEC 1984,KEN,1,Würzburg (GER),17 APR 2011,1169,10-kilometres,road-running,female,senior
542,31:26,,Jemima Jelagat SUMGONG,21 DEC 1984,KEN,1,"New York, NY (USA)",11 JUN 2016,1169,10-kilometres,road-running,female,senior
542,31:26,,Dorcas Jepchirchir TUITOEK,31 JAN 1998,KEN,1,Oelde (GER),10 JUN 2018,1169,10-kilometres,road-running,female,senior
542,31:26,,Ababel YESHANEH,22 JUL 1991,ETH,2,"Cape Elizabeth, ME (USA)",04 AUG 2018,1169,10-kilometres,road-running,female,senior
542,31:26,,Alina REH,23 MAY 1997,GER,1,Berlin (GER),07 JUN 2020,1169,10-kilometres,road-running,female,senior
542,31:26,,Sarah LAHTI,18 FEB 1995,SWE,6,Valencia (ESP),03 OCT 2021,1169,10-kilometres,road-running,female,senior
542,31:26,,Nathalie BLOMQVIST,20 APR 2001,FIN,7,Lille (FRA),16 NOV 2024,1169,10-kilometres,road-running,female,senior
542,31:26,,Elisa PALMERO,10 JUL 1999,ITA,11,Castellón (ESP),16 FEB 2025,1169,10-kilometres,road-running,female,senior
542,31:26,,Jana VAN LENT,22 APR 2001,BEL,4,Lille (FRA),16 MAR 2025,1169,10-kilometres,road-running,female,senior
542,31:26,,Klara LUKAN,08 SEP 2000,SLO,3,Brussels-Leuven (BEL),13 APR 2025,1169,10-kilometres,road-running,female,senior
542,31:26,,Loice CHEMNUNG,22 FEB 1997,KEN,1,Chon Buri (THA),25 MAY 2025,1169,10-kilometres,road-running,female,senior
542,31:26,,Kaoutar FARKOUSSI,19 MAR 1996,MAR,3,Langueux (FRA),21 JUN 2025,1169,10-kilometres,road-running,female,senior
556,31:27,,Pamela CHEPCHUMBA,08 MAR 1979,KEN,1,Paderborn (GER),15 APR 2001,1168,10-kilometres,road-running,female,senior
556,31:27,,Edith MASAI,04 APR 1967,KEN,2,Paderborn (GER),15 APR 2001,1168,10-kilometres,road-running,female,senior
556,31:27,,Asmae LEGHZAOUI,30 AUG 1976,MAR,1,"Washington, DC (USA)",17 APR 2005,1168,10-kilometres,road-running,female,senior
556,31:27,,Lornah KIPLAGAT,01 MAY 1974,NED,1,"New York, NY (USA)",10 JUN 2006,1168,10-kilometres,road-running,female,senior
556,31:27,,Esther CHEMTAI,04 JUN 1988,KEN,2,Würzburg (GER),17 APR 2011,1168,10-kilometres,road-running,female,senior
556,31:27,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,5,Praha (CZE),07 SEP 2019,1168,10-kilometres,road-running,female,senior
556,31:27,,Violah CHEPTOO,01 MAR 1989,KEN,1,Berlin (GER),13 OCT 2019,1168,10-kilometres,road-running,female,senior
556,31:27,,Tigst ASSEFA,03 DEC 1996,ETH,1,Telese Terme (ITA),19 JUN 2022,1168,10-kilometres,road-running,female,senior
556,31:27,,Sheila CHEPKIRUI,27 DEC 1990,KEN,3,"Boston, MA (USA)",25 JUN 2023,1168,10-kilometres,road-running,female,senior
556,31:27,,Sarah CHELANGAT,05 JUN 2001,UGA,6,"Boston, MA (USA)",23 JUN 2024,1168,10-kilometres,road-running,female,senior
566,31:28,,Grete WAITZ,01 OCT 1953,NOR,2,Oslo (NOR),06 MAY 1984,1168,10-kilometres,road-running,female,senior
566,31:28,,Jane OMORO,01 MAY 1972,KEN,1,"New Orleans, LA (USA)",11 APR 1998,1168,10-kilometres,road-running,female,senior
566,31:28,,Elana MEYER,10 OCT 1966,RSA,2,Tilburg (NED),04 JUN 2000,1168,10-kilometres,road-running,female,senior
566,31:28,,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Dublin (IRL),11 JUN 2000,1168,10-kilometres,road-running,female,senior
566,31:28,,Caroline KWAMBAI,09 SEP 1975,KEN,3,Paderborn (GER),15 APR 2001,1168,10-kilometres,road-running,female,senior
