rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
700,38.42,,United States Blue,,USA,4,"Crystal Palace, London (GBR)",2008-07-26,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.42,GBR,,2008
700,38.42,,Soviet Union,,URS,1,Praha (TCH),1987-06-27,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.42,TCH,,1987
700,38.42,,United States,,USA,1,London (GBR),2018-07-14,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.42,GBR,,2018
711,38.43,,USA Red,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2025-03-29,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,USA,,2025
711,38.43,,Kentucky,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",2025-03-29,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,USA,,2025
711,38.43,,France,,FRA,3h2,"Stadio Olimpico, Roma (ITA)",2024-06-11,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,ITA,,2024
711,38.43,,Florida State,,INT,1sf2,"Austin, TX (USA)",2019-06-05,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,USA,,2019
711,38.43,,United States,,USA,1f1,"T. Robinson Stadium, Nassau (BAH)",2017-04-22,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,BAH,,2017
711,38.43,,Australia,,AUS,6,"Olympic Stadium, London (GBR)",2012-08-11,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,GBR,,2012
711,38.43,,Canada,,CAN,2,Weinheim (GER),2012-07-27,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,GER,,2012
711,38.43,,Germany,,GER,1h1,"Stadio Olimpico, Roma (ITA)",2024-06-11,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,ITA,,2024
711,38.43,,Ghana,,GHA,2,"University of Ghana Sports Stadium, Accra (GHA)",2024-03-20,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,GHA,,2024
711,38.43,,Australia Gold,,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2024-02-24,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,AUS,,2024
711,38.43,,Great Britain & NI,,GBR,1,"Mestský Stadion, Ostrava (CZE)",2022-05-31,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,CZE,,2022
711,38.43,,Nigeria,,NGR,4,"National Stadium, Tokyo (JPN)",1991-09-01,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,JPN,,1991
711,38.43,,Poland,,POL,21,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,CHN,,2025
711,38.43,,LSU,,INT,2f2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2025-05-17,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,USA,,2025
711,38.43,,Great Britain & NI B,,GBR,4,"Olympic Stadium, London (GBR)",2025-07-19,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,GBR,,2025
711,38.43,,France U23,,FRA,1,"Fana Stadion, Bergen (NOR)",2025-07-20,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,NOR,,2025
711,38.43,,Racers Track Club,,INT,1,Kingston (JAM),2011-03-12,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,JAM,,2011
711,38.43,,Germany,,GER,1f1,Regensburg (GER),2009-06-07,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,GER,,2009
711,38.43,,Nigeria,,NGR,4h2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-31,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,JPN,,2007
711,38.43,,France,,FRA,3,"Estadio Olímpico, Ciudad de México (MEX)",1968-10-20,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,MEX,,1968
711,38.43,,United States Red,,USA,2,"Philadelphia, PA (USA)",2011-04-30,1193,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.43,USA,,2011
732,38.44,,Germany,,GER,2,"Olympiastadion, Helsinki (FIN)",2012-07-01,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,FIN,,2012
732,38.44,,Cuba,,CUB,4h1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,BAH,,2014
732,38.44,,Japan,,JPN,1,Tianjin (CHN),2013-10-09,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,CHN,,2013
732,38.44,,Brazil,,BRA,1h1,"Commonwealth Stadium, Edmonton (CAN)",2001-08-11,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,CAN,,2001
732,38.44,,Japan,,JPN,3h2,"Olympic Stadium, Athina (GRE)",1997-08-09,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,GRE,,1997
732,38.44,,Nigeria,,NGR,2h2,"National Stadium, Tokyo (JPN)",1991-08-31,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,JPN,,1991
732,38.44,,United States,,USA,1sf1,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-11,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,USA,,1984
732,38.44,,South Florida,,INT,1,"Park West Ath. Complex, San Antonio, TX (USA)",2024-05-12,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,USA,,2024
732,38.44,,Houston,,USA,2,"Eugene, OR (USA)",2016-06-10,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,USA,,2016
732,38.44,,Antigua & Barbuda,,ANT,6h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,BRA,,2016
732,38.44,,Turkey,,TUR,4h1,"Olympic Stadium, London (GBR)",2017-08-12,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,GBR,,2017
732,38.44,,Jamaica,,JAM,2h2,Gold Coast (AUS),2018-04-13,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,AUS,,2018
732,38.44,,Japan,,JPN,2,"HOC Stadium, Hangzhou (CHN)",2023-10-03,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,CHN,,2023
732,38.44,,France,,FRA,3f1,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,BAH,,2024
732,38.44,,Houston University,,INT,1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2024-05-11,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,USA,,2024
732,38.44,,Netherlands,,NED,1,"Stadio Olimpico, Roma (ITA)",2016-06-02,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,ITA,,2016
732,38.44,,Great Britain & NI,,GBR,2,"Crystal Palace, London (GBR)",2009-07-25,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,GBR,,2009
732,38.44,,Louisiana State,,INT,1f1,"Sacramento, CA (USA)",2006-06-09,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,USA,,2006
732,38.44,,Cuba,,CUB,1h1,Rio de Janeiro (BRA),2016-05-15,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,BRA,,2016
732,38.44,,Germany,,GER,3,"Estadio Olímpico, Barcelona (ESP)",2010-08-01,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,ESP,,2010
732,38.44,,Brazil,,BRA,1,Santo Domingo (DOM),2003-08-09,1192,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.44,DOM,,2003
753,38.45,,Great Britain & NI,,GBR,1,Loughborough (GBR),2017-05-21,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,GBR,,2017
753,38.45,,Houston,,INT,2,"Austin, TX (USA)",2019-03-30,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,USA,,2019
753,38.45,,Waseda University,,JPN,1,"Todoroki Stadium, Kawasaki (JPN)",2024-09-21,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,JPN,,2024
753,38.45,,Jamaica,,JAM,4h2,"Stade de France, Paris (FRA)",2024-08-08,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,FRA,,2024
753,38.45,,Florida,,INT,1sf3,"Hayward Field, Eugene, OR (USA)",2024-06-05,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,USA,,2024
753,38.45,,Great Britain & NI,,GBR,5f1,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,BAH,,2024
753,38.45,,Japan,,JPN,4f1,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,BAH,,2024
753,38.45,,Italy,,ITA,1h3,"Stadion Śląski, Chorzów (POL)",2021-05-01,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,POL,,2021
753,38.45,,Brazil,,BRA,1h2,"Stadion Śląski, Chorzów (POL)",2021-05-01,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,POL,,2021
753,38.45,,Europe,,NED,2,"Dinamo National Olympic Stadium, Minsk (BLR)",2019-09-09,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,BLR,,2019
753,38.45,,Texas Tech,,INT,3,"Austin, TX (USA)",2019-06-07,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,USA,,2019
753,38.45,,Jamaica,,JAM,3h1,"National Stadium, Tokyo (JPN)",1991-08-31,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,JPN,,1991
753,38.45,,South Carolina,,USA,2f1,"Durham, NC (USA)",2000-06-02,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,USA,,2000
753,38.45,,Racers Track Club,,JAM,1f2,Kingston (JAM),2016-04-16,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,JAM,,2016
753,38.45,,United States,,USA,2f2,San José (CRC),2015-08-09,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,CRC,,2015
753,38.45,,France,,FRA,2,"Olympic Stadium, London (GBR)",2013-07-27,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,GBR,,2013
753,38.45,,Canada,,CAN,1h3,New Delhi (IND),2010-10-11,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,IND,,2010
753,38.45,,Europe,,INT,2,"Olympic Stadium, Athina (GRE)",2006-09-16,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,GRE,,2006
753,38.45,,Jamaica,,JAM,2sf1,"Stade de France, Paris-St-Denis (FRA)",2003-08-30,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,FRA,,2003
753,38.45,,Poland,,POL,2f1,"Stadio Luigi Ridolfi, Firenze (ITA)",2003-06-21,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,ITA,,2003
753,38.45,,Netherlands Antilles,,AHO,6,"Olympiastadion, Helsinki (FIN)",2005-08-13,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,FIN,,2005
753,38.45,,HSI,,INT,1f1,"Lawrence, KS (USA)",2000-04-22,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,USA,,2000
753,38.45,,Brazil,,BRA,1f3,Sydney (AUS),2000-09-14,1191,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.45,AUS,,2000
776,38.46,,Trinidad and Tobago,,TTO,2,"Estadio Atlético de la VIDENA, Lima (PER)",2019-08-09,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,PER,,2019
776,38.46,,Germany,,GER,1,Regensburg (GER),2016-06-05,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,GER,,2016
776,38.46,,France,,FRA,2h2,"International Stadium, Yokohama (JPN)",2019-05-11,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,JPN,,2019
776,38.46,,HSI,,USA,1,"Olympiastadion, Berlin (GER)",1999-09-07,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,GER,,1999
776,38.46,,Brazil,,BRA,1h3,"La Cartuja, Sevilla (ESP)",1999-08-28,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,ESP,,1999
776,38.46,,Brazil,,BRA,1f1,Bogotá (COL),1999-06-26,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,COL,,1999
776,38.46,,Germany,,GER,1,Mannheim (GER),2014-07-06,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,GER,,2014
776,38.46,,Spain,,ESP,4h1,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,RUS,,2013
776,38.46,,France,,FRA,3,"Olympiastadion, Helsinki (FIN)",2012-07-01,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,FIN,,2012
776,38.46,,MVP Track Club,,INT,1f1,Kingston (JAM),2009-04-18,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,JAM,,2009
776,38.46,,Japan,,JPN,3h2,"Olympiastadion, Helsinki (FIN)",2005-08-12,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,FIN,,2005
776,38.46,,Netherlands,,NED,1,"Stadion Wankdorf, Bern (SUI)",2025-08-16,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,SUI,,2025
776,38.46,,Jamaica,,JAM,1,"Usain Bolt Complex, Bridgetown (BAR)",2025-07-05,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,BAR,,2025
776,38.46,,USC,,INT,2,"Hayward Field, Eugene, OR (USA)",2025-06-13,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,USA,,2025
776,38.46,,Trinidad and Tobago,,TTO,1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2024-06-30,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,TTO,,2024
776,38.46,,Netherlands,,NED,2,"Stadio Olimpico, Roma (ITA)",2024-06-12,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,ITA,,2024
776,38.46,,Italy,,ITA,4f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,ESP,,2025
776,38.46,,Tumbleweed Track Club,,INT,2f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,USA,,2022
776,38.46,,Trinidad and Tobago,,TTO,32,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,BAH,,2024
776,38.46,,Nigeria,,NGR,4h2,"Olympic Stadium, Athina (GRE)",1997-08-09,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,GRE,,1997
776,38.46,,Australia,,AUS,23,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,BAH,,2024
776,38.46,,Belgium,,BEL,5h1,"National Stadium, Tokyo (JPN)",2025-09-20,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,JPN,,2025
776,38.46,,Canada,,CAN,2,Kuala Lumpur (MAS),1998-09-21,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,MAS,,1998
776,38.46,,Australia,,AUS,4sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-21,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,GER,,1993
776,38.46,,Great Britain & NI,,GBR,1,"Crystal Palace, London (GBR)",1994-09-10,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,GBR,,1994
776,38.46,,Soviet Union,,URS,4,"Poljud Stadion, Split (CRO)",1990-09-01,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.46,CRO,,1990
802,38.47,,Poland,,POL,1,Torino (ITA),1979-08-04,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,ITA,,1979
802,38.47,,Toyo University,,JPN,2,"Todoroki Stadium, Kawasaki (JPN)",2024-09-21,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,JPN,,2024
802,38.47,,Nigeria,,NGR,42,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,BAH,,2024
802,38.47,,Italy,,ITA,2f1,"Stadion Śląski, Chorzów (POL)",2023-06-24,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,POL,,2023
802,38.47,,Florida,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,USA,,2022
802,38.47,,Tennessee,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",2025-06-11,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,USA,,2025
802,38.47,,Poland,,POL,2h1,"Olympic Stadium, Athina (GRE)",2004-08-27,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,GRE,,2004
802,38.47,,South Africa,,RSA,1,"Commonwealth Stadium, Edmonton (CAN)",2001-08-12,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,CAN,,2001
802,38.47,,United States,,USA,1f1,Glasgow (GBR),1998-08-30,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,GBR,,1998
802,38.47,,Trinidad and Tobago,,TTO,1f1,Nassau (BAH),2005-07-10,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,BAH,,2005
802,38.47,,Trinidad and Tobago,,TTO,1h1,"Olympiastadion, Berlin (GER)",2009-08-21,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,GER,,2009
802,38.47,,Saint Kitts and Nevis,,SKN,3h2,"DS, Daegu (KOR)",2011-09-04,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,KOR,,2011
802,38.47,,Jamaica,,JAM,4,"Estadio Olímpico, Ciudad de México (MEX)",1968-10-20,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,MEX,,1968
802,38.47,,Great Britain & NI,,GBR,1h3,"Olympic Stadium, Athina (GRE)",1997-08-09,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,GRE,,1997
802,38.47,,Great Britain & NI,,GBR,1h1,"Népstadion, Budapest (HUN)",1998-08-22,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,HUN,,1998
802,38.47,,Europa,,FRA,3,"Estadio Olímpico, Barcelona (ESP)",1989-09-09,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,ESP,,1989
802,38.47,,Jamaica,,JAM,4,"Olympic Stadium, Seoul (KOR)",1988-10-01,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,KOR,,1988
802,38.47,,Turkey,,TUR,3h2,"International Stadium, Yokohama (JPN)",2019-05-11,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,JPN,,2019
802,38.47,,Auburn,,INT,1sf2,"Eugene, OR (USA)",2017-06-07,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,USA,,2017
802,38.47,,South Africa,,RSA,1,Germiston (RSA),2017-03-22,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,RSA,,2017
802,38.47,,Cuba,,CUB,7h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,BRA,,2016
802,38.47,,Germany,,GER,3,"Olympisch Stadion, Amsterdam (NED)",2016-07-10,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,NED,,2016
802,38.47,,Arkansas,,INT,1,"Eugene, OR (USA)",2015-06-12,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,USA,,2015
802,38.47,,France,,FRA,3,"Letzigrund, Zürich (SUI)",2014-08-17,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,SUI,,2014
802,38.47,,United States U23,,USA,1,Kamloops (CAN),2014-08-09,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,CAN,,2014
802,38.47,,"Hong Kong, China",,HKG,1,Taipei City (TPE),2012-05-26,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,TPE,,2012
802,38.47,,United States Blue,,USA,1f1,"Philadelphia, PA (USA)",2012-04-28,1190,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.47,USA,,2012
829,38.48,,Germany,,GER,7,"Olympiastadion, Helsinki (FIN)",2005-08-13,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,FIN,,2005
829,38.48,,United States,,USA,1f1,"Austin, TX (USA)",2005-04-09,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,USA,,2005
829,38.48,,Louisiana State,,INT,1f1,"Baton Rouge, LA (USA)",2002-05-31,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,USA,,2002
829,38.48,,Canada,,CAN,1,Ottawa (CAN),2012-07-14,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,CAN,,2012
829,38.48,,Racers Track Club,,INT,2f1,Kingston (JAM),2009-02-28,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,JAM,,2009
829,38.48,,Racers Lion Track Club,,JAM,1,Kingston (JAM),2012-02-25,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,JAM,,2012
829,38.48,,Colombia,,COL,1,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",2025-04-05,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,COL,,2025
829,38.48,,Netherlands,,NED,8h1,"Stade de France, Paris (FRA)",2024-08-08,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,FRA,,2024
829,38.48,,Auburn,,INT,2,"Eugene, OR (USA)",2017-06-09,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,USA,,2017
829,38.48,,France,,FRA,5,"Olympic Stadium, London (GBR)",2017-08-12,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,GBR,,2017
829,38.48,,Canada,,CAN,4h2,"Olympic Stadium, London (GBR)",2017-08-12,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,GBR,,2017
829,38.48,,LSU,,INT,1,"Hayward Field, Eugene, OR (USA)",2021-06-11,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,USA,,2021
829,38.48,,England,,GBR,1h1,"Alexander Stadium, Birmingham (GBR)",2022-08-06,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,GBR,,2022
829,38.48,,Houston University,,INT,1sf2,"Hayward Field, Eugene, OR (USA)",2024-06-05,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,USA,,2024
829,38.48,,North Carolina A&T,,USA,2sf2,"Eugene, OR (USA)",2017-06-07,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,USA,,2017
829,38.48,,Germany,,GER,1,Mannheim (GER),2015-08-08,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,GER,,2015
829,38.48,,Brazil,,BRA,6,"Olympic Stadium, Athina (GRE)",1997-08-10,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,GRE,,1997
829,38.48,,Great Britain & NI,,GBR,1,"Parc des Sports, Annecy (FRA)",2008-06-21,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,FRA,,2008
829,38.48,,Germany,,GER,2f1,"Stade Louis II, Monaco (MON)",2008-07-29,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,MON,,2008
829,38.48,,United States,,USA,1,"Estadio Panamericano, La Habana (CUB)",1992-09-26,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,CUB,,1992
829,38.48,,Brazil,,BRA,3sf2,"Ullevi Stadium, Göteborg (SWE)",1995-08-12,1189,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.48,SWE,,1995
850,38.49,,Houston,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2021
850,38.49,,Canada,,CAN,2,Winnipeg (CAN),1999-07-30,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,CAN,,1999
850,38.49,,France,,FRA,5,"Olympic Stadium, Sydney (AUS)",2000-09-30,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,AUS,,2000
850,38.49,,Japan,,JPN,4,"Olympic Stadium, Athina (GRE)",2004-08-28,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,GRE,,2004
850,38.49,,Australia,,AUS,3h1,"Olympic Stadium, Athina (GRE)",2004-08-27,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,GRE,,2004
850,38.49,,France,,FRA,1sf1,"Olympic Stadium, Seoul (KOR)",1988-10-01,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,KOR,,1988
850,38.49,,Auburn,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2025-05-03,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2025
850,38.49,,Louisville,,USA,2sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2023
850,38.49,,Netherlands,,NED,1,"Boudewijnstadion, Bruxelles (BEL)",2023-09-08,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,BEL,,2023
850,38.49,,Italy,,ITA,1,Tarragona (ESP),2018-06-30,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,ESP,,2018
850,38.49,,Florida,,INT,1h2,"Eugene, OR (USA)",2018-06-06,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2018
850,38.49,,Arkansas,,USA,3,"Eugene, OR (USA)",2016-06-10,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2016
850,38.49,,Great Britain & NI,,GBR,2h1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1188,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,38.49,USA,,2022
