rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
151,42.09,,German Democratic Republic,,GDR,1,Berlin (GER),1980-07-09,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.09,GER,,1980
151,42.09,,German Democratic Republic,,GDR,1,Torino (ITA),1979-08-04,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.09,ITA,,1979
151,42.09,,Louisiana State,,USA,1h1,"Eugene, OR (USA)",2018-06-07,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.09,USA,,2018
151,42.09,,German Democratic Republic,,GDR,2,"Olympic Stadium, Seoul (KOR)",1988-10-01,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.09,KOR,,1988
155,42.1,,United States,,USA,3,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,QAT,,2019
155,42.1,,Germany,,GER,4,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,BRA,,2016
155,42.1,,Soviet Union,,URS,2,"Lenin Stadium, Moskva (URS)",1980-08-01,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,URS,,1980
155,42.1,,German Democratic Republic,,GDR,1,Karl Marx Stadt (GDR),1979-06-10,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,GDR,,1979
155,42.1,,Great Britain & NI,,GBR,4,"National Stadium, Beijing (CHN)",2015-08-29,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,CHN,,2015
155,42.1,,Jamaica,,JAM,2,"Olympic Stadium, Athina (GRE)",1997-08-09,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,GRE,,1997
155,42.1,,France,,FRA,2,"Olympic Stadium, London (GBR)",2024-07-20,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,GBR,,2024
155,42.1,,USA Stars,,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1217,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.1,USA,,2023
163,42.11,,Americas,,UND,1,Ostrava (CZE),2018-09-08,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.11,CZE,,2018
163,42.11,,United States,,USA,1,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.11,ESP,,1992
163,42.11,,Spain,,ESP,2f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.11,ESP,,2025
163,42.11,,Jamaica,,JAM,1h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.11,QAT,,2019
167,42.12,,United States,,USA,1,"Ullevi Stadium, Göteborg (SWE)",1995-08-13,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,SWE,,1995
167,42.12,,USA Red,,USA,3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,USA,,2023
167,42.12,,Louisiana State,,USA,1,"Baton Rouge, LA (USA)",2017-04-29,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,USA,,2017
167,42.12,,United States,,USA,1sf2,"Olympic Stadium, Seoul (KOR)",1988-10-01,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,KOR,,1988
167,42.12,,Germany,,GER,5,"National Stadium, Tokyo (JPN)",2021-08-06,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,JPN,,2021
167,42.12,,Great Britain & NI,,GBR,2,"Olympic Stadium, London (GBR)",2017-08-12,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,GBR,,2017
167,42.12,,Trinidad and Tobago,,TTO,5,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,BRA,,2016
167,42.12,,Oregon,,USA,1f2,"Torrance, CA (USA)",2017-04-15,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,USA,,2017
167,42.12,,Russia,,RUS,1h2,"Olympic Stadium, Athina (GRE)",2004-08-26,1216,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.12,GRE,,2004
176,42.13,,German Democratic Republic,,GDR,1h1,"Neckarstadion, Stuttgart (GER)",1986-08-30,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.13,GER,,1986
176,42.13,,United States,,USA,1,"Stade Louis II, Monaco (MON)",2000-08-18,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.13,MON,,2000
176,42.13,,Jamaica,,JAM,2,"Olympic Stadium, Sydney (AUS)",2000-09-30,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.13,AUS,,2000
176,42.13,,Switzerland,,SUI,1,"Olympiastadion, Stockholm (SWE)",2022-06-30,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.13,SWE,,2022
176,42.13,,France,,FRA,2h2,"Stade de France, Paris (FRA)",2024-08-08,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.13,FRA,,2024
181,42.14,,Bahamas,,BAH,2,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.14,USA,,1996
181,42.14,,Jamaica,,JAM,1f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.14,BAH,,2015
181,42.14,,Louisiana State,,USA,2f2,"Torrance, CA (USA)",2017-04-15,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.14,USA,,2017
181,42.14,,Italy,,ITA,3h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1215,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.14,HUN,,2023
185,42.15,,Jamaica,,JAM,3,"La Cartuja, Sevilla (ESP)",1999-08-29,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.15,ESP,,1999
185,42.15,,Jamaica,,JAM,1sf2,"Olympic Stadium, Sydney (AUS)",2000-09-29,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.15,AUS,,2000
185,42.15,,Netherlands,,NED,2,"Olympiastadion, Berlin (GER)",2018-08-12,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.15,GER,,2018
185,42.15,,Jamaica,,JAM,3h1,"National Stadium, Tokyo (JPN)",2021-08-05,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.15,JPN,,2021
185,42.15,,Texas,,INT,1h2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-27,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.15,USA,,2023
185,42.15,,France,,FRA,2,"Stadio Olimpico, Roma (ITA)",2024-06-12,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.15,ITA,,2024
185,42.15,,Germany,,GER,2h1,"Stade de France, Paris (FRA)",2024-08-08,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.15,FRA,,2024
192,42.16,,Unified Team,,EUN,2,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.16,ESP,,1992
192,42.16,,Switzerland,,SUI,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2024-08-22,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.16,SUI,,2024
192,42.16,,United States,,USA,1h1,"Olympiastadion, Helsinki (FIN)",2005-08-12,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.16,FIN,,2005
195,42.17,,Germany,,GER,1,"Olympiastadion, Berlin (GER)",2017-08-27,1214,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.17,GER,,2017
196,42.18,,Germany,,GER,1h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.18,BRA,,2016
196,42.18,,United States,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2025-04-19,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.18,USA,,2025
196,42.18,,Spain,,ESP,12,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.18,CHN,,2025
196,42.18,,Switzerland,,SUI,4,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.18,QAT,,2019
200,42.19,,Europa,,INT,1,"Olympic Stadium, Montréal (CAN)",1979-08-26,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.19,CAN,,1979
200,42.19,,United States Red,,USA,1,"Philadelphia, PA (USA)",2012-04-28,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.19,USA,,2012
200,42.19,,Bahamas,,BAH,2,"New York, NY (USA)",1998-07-22,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.19,USA,,1998
200,42.19,,Great Britain & NI,,GBR,1h1,"Olympiastadion, Berlin (GER)",2018-08-12,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.19,GER,,2018
200,42.19,,Jamaica,,JAM,3,"Olympic Stadium, London (GBR)",2017-08-12,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.19,GBR,,2017
200,42.19,,Bahamas,,BAH,1sf2,"Olympic Stadium, Athina (GRE)",1997-08-08,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.19,GRE,,1997
200,42.19,,German Democratic Republic,,GDR,1,"Olympic Stadium, Athina (GRE)",1982-09-11,1213,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.19,GRE,,1982
207,42.2,,Soviet Union,,URS,2,"National Stadium, Tokyo (JPN)",1991-09-01,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.2,JPN,,1991
207,42.2,,SC Motor Jena,,GDR,1,Erfurt (GER),1984-06-02,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.2,GER,,1984
207,42.2,,Jamaica,,JAM,2h2,"Olympic Stadium, Athina (GRE)",2004-08-26,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.2,GRE,,2004
207,42.2,,United States,,USA,3,"Olympic Stadium, Sydney (AUS)",2000-09-30,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.2,AUS,,2000
211,42.21,,Great Britain & NI,,GBR,1f1,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.21,CHN,,2025
211,42.21,,United States,,USA,11,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.21,BAH,,2024
211,42.21,,France,,FRA,3,"Olympic Stadium, Athina (GRE)",1997-08-09,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.21,GRE,,1997
211,42.21,,German Democratic Republic,,GDR,1,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.21,ESP,,1989
211,42.21,,USC,,USA,1,"Austin, TX (USA)",2019-06-08,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.21,USA,,2019
211,42.21,,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",2014-08-28,1212,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.21,SUI,,2014
217,42.22,,USC,,USA,1,"Hayward Field, Eugene, OR (USA)",2025-06-14,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,USA,,2025
217,42.22,,Tiger Olympians,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2025-04-26,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,USA,,2025
217,42.22,,Ole Mississippi,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",2024-06-06,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,USA,,2024
217,42.22,,Nigeria,,NGR,4,"Hayward Field, Eugene, OR (USA)",2022-07-23,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,USA,,2022
217,42.22,,Germany,,GER,1,"Letzigrund, Zürich (SUI)",2019-08-29,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,SUI,,2019
217,42.22,,Tumbleweed Track Club,,INT,1f1,"Gainesville, FL (USA)",2016-04-22,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,USA,,2016
217,42.22,,USOC West,,USA,1,"Durham, NC (USA)",1987-07-25,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,USA,,1987
217,42.22,,German Democratic Republic,,GDR,1,"Stadio Olimpico, Roma (ITA)",1981-09-06,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.22,ITA,,1981
225,42.23,,Jamaica,,JAM,1h1,"DS, Daegu (KOR)",2011-09-04,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.23,KOR,,2011
225,42.23,,France,,FRA,4,"Stade de France, Paris (FRA)",2024-08-09,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.23,FRA,,2024
225,42.23,,Côte d’Ivoire,,CIV,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.23,SUI,,2023
225,42.23,,Germany,,GER,3,"Olympiastadion, Berlin (GER)",2018-08-12,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.23,GER,,2018
225,42.23,,Sichuan,,CHN,1,Shanghai (CHN),1997-10-23,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.23,CHN,,1997
225,42.23,,United States Blue,,USA,2,Cottbus (GER),2009-08-08,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.23,GER,,2009
225,42.23,,German Democratic Republic,,GDR,2sf1,"Olympic Stadium, Seoul (KOR)",1988-10-01,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.23,KOR,,1988
232,42.24,,Jamaica,,JAM,3,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,USA,,1996
232,42.24,,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",2014-08-17,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,SUI,,2014
232,42.24,,Germany,,GER,1f1,Regensburg (GER),2018-06-03,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,GER,,2018
232,42.24,,Trinidad and Tobago,,TTO,2h2,"National Stadium, Beijing (CHN)",2015-08-29,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,CHN,,2015
232,42.24,,United States,,USA,1,San José (CRC),2015-08-09,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,CRC,,2015
232,42.24,,Jamaica,,JAM,1h2,"National Stadium, Beijing (CHN)",2008-08-21,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,CHN,,2008
232,42.24,,United States Blue,,USA,1,"Stade Louis II, Monaco (MON)",2012-07-20,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,MON,,2012
232,42.24,,United States,,USA,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1211,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.24,JPN,,2007
240,42.25,,Jamaica,,JAM,2,"Ullevi Stadium, Göteborg (SWE)",1995-08-13,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,SWE,,1995
240,42.25,,Louisiana State,,USA,1,"Eugene, OR (USA)",2018-06-09,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,USA,,2018
240,42.25,,United States Red,,USA,1,"Austin, TX (USA)",2008-04-05,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,USA,,2008
240,42.25,,Jamaica,,JAM,1,"Philadelphia, PA (USA)",2017-04-29,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,USA,,2017
240,42.25,,France,,FRA,2h1,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,RUS,,2013
240,42.25,,USA Red,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2024-03-30,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,USA,,2024
240,42.25,,Great Britain & NI,,GBR,2h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,QAT,,2019
240,42.25,,Germany,,GER,1,"FBK Stadium, Hengelo (NED)",2017-06-11,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,NED,,2017
240,42.25,,Great Britain & NI,,GBR,1h1,"Stadio Olimpico, Roma (ITA)",2024-06-11,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.25,ITA,,2024
249,42.26,,Americas,,INT,1,"Olympic Stadium, Athina (GRE)",2006-09-16,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.26,GRE,,2006
249,42.26,,Tiger Olympians,,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-08,1210,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.26,USA,,2023
251,42.27,,Russia,,RUS,4,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.27,USA,,1996
251,42.27,,German Democratic Republic,,GDR,1,Potsdam (GDR),1978-08-19,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.27,GDR,,1978
251,42.27,,United States B,,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",2025-04-19,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.27,USA,,2025
251,42.27,,Russia,,RUS,2,"Olympic Stadium, Athina (GRE)",2004-08-27,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.27,GRE,,2004
251,42.27,,United States Blue,,USA,2,"Stade Louis II, Monaco (MON)",2015-07-17,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.27,MON,,2015
256,42.28,,Spain,,ESP,2f1,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,CHN,,2025
256,42.28,,Netherlands,,NED,2,"Letzigrund, Zürich (SUI)",2019-08-29,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,SUI,,2019
256,42.28,,Jamaica,,JAM,1h2,"Estadio Olímpico, Barcelona (ESP)",1992-08-07,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,ESP,,1992
256,42.28,,United States,,USA,1h1,"La Cartuja, Sevilla (ESP)",1999-08-28,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,ESP,,1999
256,42.28,,South Florida Elite,,INT,1,"Austin, TX (USA)",2006-04-08,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,USA,,2006
256,42.28,,United States Red,,USA,1,"Philadelphia, PA (USA)",2011-04-30,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,USA,,2011
256,42.28,,Jamaica,,JAM,2f1,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,BAH,,2014
256,42.28,,Great Britain & NI,,GBR,1,"Letzigrund, Zürich (SUI)",2018-08-30,1209,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.28,SUI,,2018
264,42.29,,Invitational Team,,INT,1,Stockholm (SWE),2008-07-22,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,SWE,,2008
264,42.29,,France,,FRA,1h1,"Letzigrund, Zürich (SUI)",2014-08-16,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,SUI,,2014
264,42.29,,Jamaican Select,,JAM,1,"Olympic Stadium, London (GBR)",2019-07-20,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,GBR,,2019
264,42.29,,Jamaica,,JAM,5,"Stade de France, Paris (FRA)",2024-08-09,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,FRA,,2024
264,42.29,,Jamaica,,JAM,1h2,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,BAH,,2014
264,42.29,,Switzerland,,SUI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2018-07-05,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,SUI,,2018
264,42.29,,LSU,,USA,2,"Austin, TX (USA)",2019-06-08,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,USA,,2019
264,42.29,,Great Britain & NI,,GBR,1,"Alexander Stadium, Birmingham (GBR)",2022-05-21,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,GBR,,2022
264,42.29,,Brazil,,BRA,2h3,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,RUS,,2013
264,42.29,,United States,,USA,1h1,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,BAH,,2014
264,42.29,,Ukraine,,UKR,1,"Estadio Olímpico, Barcelona (ESP)",2010-08-01,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,ESP,,2010
264,42.29,,Bulgaria,,BUL,1,Sofia (BUL),1988-06-26,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,BUL,,1988
264,42.29,,Bahamas,,BAH,2,"Olympiastadion, Berlin (GER)",2009-08-22,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.29,GER,,2009
277,42.3,,Kentucky,,INT,1sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.3,USA,,2023
277,42.3,,Switzerland,,SUI,4,"Olympiastadion, Berlin (GER)",2018-08-12,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.3,GER,,2018
277,42.3,,France,,FRA,1h3,"La Cartuja, Sevilla (ESP)",1999-08-28,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.3,ESP,,1999
277,42.3,,Great Britain & NI,,GBR,2,"Olympic Stadium, London (GBR)",2019-07-20,1208,4x100-metres-relay,relays,female,senior,4x100-metres-relay,track,42.3,GBR,,2019
